ItemName,Price,BasePrice,Difference,ProfitMargin,AverageVolume,AverageDailyProfitPotential,PercentSoldInventory,,
Standup M-Set Structure Target Multiplexing I Blueprint,"100,000,000.00","100,000,000.00",0.00,0.00,0.00,0.00,0.00,,
Standup M-Set Enhanced Targeting System I Blueprint,"100,000,000.00","100,000,000.00",0.00,0.00,0.00,0.00,0.00,,
Standup L-Set Missile Flight Processor I Blueprint,"500,000,000.00","500,000,000.00",0.00,0.00,0.00,0.00,0.00,,
Standup L-Set Energy Neutralizer Feedback Control I Blueprint,"500,000,000.00","490,000,000.00","10,000,000.00",2.00,0.00,0.00,0.00,,
Standup L-Set EW Expert System I Blueprint,"500,000,000.00","500,000,000.00",0.00,0.00,0.00,0.00,0.00,,
Standup L-Set Bomb Aimer I Blueprint,"500,000,000.00","500,000,000.00",0.00,0.00,0.00,0.00,0.00,,
Standup L-Set Point Defense Battery Control I Blueprint,"500,000,000.00","500,000,000.00",0.00,0.00,0.00,0.00,0.00,,
Standup L-Set Target Acquisition Array I Blueprint,"500,000,000.00","500,000,000.00",0.00,0.00,0.00,0.00,0.00,,
Standup XL-Set Missile Fire Control Computer I Blueprint,"2,500,000,000.00","2,500,000,000.00",0.00,0.00,0.00,0.00,0.00,,
Standup XL-Set EW and Emissions Co-ordinator I Blueprint,"2,500,000,000.00","2,450,000,000.00","50,000,130.00",2.00,0.00,0.00,0.00,,
Standup XL-Set Extinction Level Weapons Suite I Blueprint,"2,500,000,000.00","2,440,000,000.00","60,000,000.00",2.40,0.00,0.00,0.00,,
Crucifier Raata Sunset SKIN (Permanent),0.00,"1,000,000,000.00","-1,000,000,000.00", -Infinity,0.00,0.00,0.00,,
Executioner Raata Sunset SKIN (Permanent),0.00,"950,000,000.00","-950,000,000.00", -Infinity,0.00,0.00,0.00,,
Inquisitor Raata Sunset SKIN (Permanent),0.00,"1,000,000,000.00","-1,000,000,000.00", -Infinity,0.00,0.00,0.00,,
Magnate Raata Sunset SKIN (Permanent),0.00,"559,950,000.00","-559,950,000.00", -Infinity,0.00,0.00,0.00,,
Tormentor Raata Sunset SKIN (Permanent),0.00,"1,000,000,000.00","-1,000,000,000.00", -Infinity,0.00,0.00,0.00,,
Retribution Raata Sunset SKIN (Permanent),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Vengeance Raata Sunset SKIN (Permanent),0.00,"980,000,000.00","-980,000,000.00", -Infinity,0.00,0.00,0.00,,
Anathema Raata Sunset SKIN (Permanent),0.00,"799,000,000.00","-799,000,000.00", -Infinity,0.00,0.00,0.00,,
Purifier Raata Sunset SKIN (Permanent),0.00,"1,000,000,000.00","-1,000,000,000.00", -Infinity,0.00,0.00,0.00,,
Sentinel Raata Sunset SKIN (Permanent),0.00,"1,111,111,000.00","-1,111,111,000.00", -Infinity,0.00,0.00,0.00,,
Crusader Raata Sunset SKIN (Permanent),0.00,"750,000,000.00","-750,000,000.00", -Infinity,0.00,0.00,0.00,,
Malediction Raata Sunset SKIN (Permanent),0.00,"900,000,000.00","-900,000,000.00", -Infinity,0.00,0.00,0.00,,
Coercer Raata Sunset SKIN (Permanent),0.00,"2,500,000,000.00","-2,500,000,000.00", -Infinity,0.00,0.00,0.00,,
Dragoon Raata Sunset SKIN (Permanent),0.00,"2,500,000,000.00","-2,500,000,000.00", -Infinity,0.00,0.00,0.00,,
Heretic Raata Sunset SKIN (Permanent),0.00,"644,444,400.00","-644,444,400.00", -Infinity,0.00,0.00,0.00,,
Arbitrator Raata Sunset SKIN (Permanent),0.00,"797,000,000.00","-797,000,000.00", -Infinity,0.00,0.00,0.00,,
Augoror Raata Sunset SKIN (Permanent),0.00,"1,000,000,000.00","-1,000,000,000.00", -Infinity,0.00,0.00,0.00,,
Maller Raata Sunset SKIN (Permanent),0.00,"2,500,000,000.00","-2,500,000,000.00", -Infinity,0.00,0.00,0.00,,
Sacrilege Raata Sunset SKIN (Permanent),0.00,"2,500,000,000.00","-2,500,000,000.00", -Infinity,0.00,0.00,0.00,,
Zealot Raata Sunset SKIN (Permanent),0.00,"349,780,000.00","-349,780,000.00", -Infinity,0.00,0.00,0.00,,
Devoter Raata Sunset SKIN (Permanent),0.00,"690,000,000.00","-690,000,000.00", -Infinity,0.00,0.00,0.00,,
Guardian Raata Sunset SKIN (Permanent),0.00,"943,990,000.00","-943,990,000.00", -Infinity,0.00,0.00,0.00,,
Curse Raata Sunset SKIN (Permanent),0.00,"899,000,000.00","-899,000,000.00", -Infinity,0.00,0.00,0.00,,
Pilgrim Raata Sunset SKIN (Permanent),0.00,"500,000,000.00","-500,000,000.00", -Infinity,0.00,0.00,0.00,,
Harbinger Raata Sunset SKIN (Permanent),0.00,"999,900,000.00","-999,900,000.00", -Infinity,0.00,0.00,0.00,,
Oracle Raata Sunset SKIN (Permanent),0.00,"800,000,000.00","-800,000,000.00", -Infinity,0.00,0.00,0.00,,
Prophecy Raata Sunset SKIN (Permanent),0.00,"712,790,000.00","-712,790,000.00", -Infinity,0.00,0.00,0.00,,
Absolution Raata Sunset SKIN (Permanent),0.00,"370,000,000.00","-370,000,000.00", -Infinity,0.00,0.00,0.00,,
Damnation Raata Sunset SKIN (Permanent),0.00,"589,000,000.00","-589,000,000.00", -Infinity,0.00,0.00,0.00,,
Abaddon Raata Sunset SKIN (Permanent),0.00,"61,000,000.00","-61,000,000.00", -Infinity,0.00,0.00,0.00,,
Apocalypse Raata Sunset SKIN (Permanent),0.00,"650,000,000.00","-650,000,000.00", -Infinity,0.00,0.00,0.00,,
Armageddon Raata Sunset SKIN (Permanent),0.00,"777,774,900.00","-777,774,900.00", -Infinity,0.00,0.00,0.00,,
Redeemer Raata Sunset SKIN (Permanent),0.00,"1,685,487,000.00","-1,685,487,000.00", -Infinity,0.00,0.00,0.00,,
Paladin Raata Sunset SKIN (Permanent),0.00,"1,580,000,000.00","-1,580,000,000.00", -Infinity,0.00,0.00,0.00,,
Revelation Raata Sunset SKIN (Permanent),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Archon Raata Sunset SKIN (Permanent),0.00,"1,433,000,000.00","-1,433,000,000.00", -Infinity,0.00,0.00,0.00,,
Aeon Raata Sunset SKIN (Permanent),0.00,"2,000,000,000.00","-2,000,000,000.00", -Infinity,0.00,0.00,0.00,,
Avatar Raata Sunset SKIN (Permanent),0.00,"3,999,890,000.00","-3,999,890,000.00", -Infinity,0.00,0.00,0.00,,
Bestower Raata Sunset SKIN (Permanent),0.00,"2,500,000,000.00","-2,500,000,000.00", -Infinity,0.00,0.00,0.00,,
Sigil Raata Sunset SKIN (Permanent),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Prorator Raata Sunset SKIN (Permanent),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Impel Raata Sunset SKIN (Permanent),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Providence Raata Sunset SKIN (Permanent),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Ark Raata Sunset SKIN (Permanent),0.00,"2,500,000,000.00","-2,500,000,000.00", -Infinity,0.00,0.00,0.00,,
Tenebrex Cyno Jammer Blueprint,"12,000,000,000.00","12,000,000,000.00",0.00,0.00,1.00,0.00,0.00,,
Standup Signal Amplifier I Blueprint,"60,000,000.00","60,000,000.00",0.00,0.00,1.00,0.00,0.00,,
Imicus Valimor Legacy SKIN (Permanent),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Maulus Valimor Legacy SKIN (Permanent),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Navitas Valimor Legacy SKIN (Permanent),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Enyo Valimor Legacy SKIN (Permanent),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Ishkur Valimor Legacy SKIN (Permanent),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Helios Valimor Legacy SKIN (Permanent),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Nemesis Valimor Legacy SKIN (Permanent),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Keres Valimor Legacy SKIN (Permanent),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Ares Valimor Legacy SKIN (Permanent),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Taranis Valimor Legacy SKIN (Permanent),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Algos Valimor Legacy SKIN (Permanent),0.00,"3,500,000,000.00","-3,500,000,000.00", -Infinity,0.00,0.00,0.00,,
Catalyst Valimor Legacy SKIN (Permanent),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Eris Valimor Legacy SKIN (Permanent),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Celestis Valimor Legacy SKIN (Permanent),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Deimos Valimor Legacy SKIN (Permanent),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Ishtar Valimor Legacy SKIN (Permanent),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Phobos Valimor Legacy SKIN (Permanent),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Oneiros Valimor Legacy SKIN (Permanent),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Arazu Valimor Legacy SKIN (Permanent),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Lachesis Valimor Legacy SKIN (Permanent),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Talos Valimor Legacy SKIN (Permanent),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Astarte Valimor Legacy SKIN (Permanent),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Eos Valimor Legacy SKIN (Permanent),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Sin Valimor Legacy SKIN (Permanent),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Kronos Valimor Legacy SKIN (Permanent),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Nyx Valimor Legacy SKIN (Permanent),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Epithal Valimor Legacy SKIN (Permanent),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Kryos Valimor Legacy SKIN (Permanent),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Miasmos Valimor Legacy SKIN (Permanent),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Nereus Valimor Legacy SKIN (Permanent),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Viator Valimor Legacy SKIN (Permanent),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Occator Valimor Legacy SKIN (Permanent),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Anshar Valimor Legacy SKIN (Permanent),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
CONCORD Warp Disruption Field Generator,"254,000,000.00","126,600,000.00","127,400,000.00",50.16,0.00,0.00,0.00,,
Command Destroyers,"20,000,000.00","20,000,000.00",0.00,0.00,2.00,0.00,0.01,,
Micro Jump Field Generator Blueprint,"12,655,040.00","12,655,040.00",0.00,0.00,1.00,0.00,0.00,,
Corpii B-Type Small Energy Neutralizer,0.00,"62,000,000.00","-62,000,000.00", -Infinity,0.00,0.00,0.00,,
Corpus C-Type Heavy Energy Neutralizer,0.00,"109,800,000.00","-109,800,000.00", -Infinity,0.00,0.00,0.00,,
Corpus B-Type Heavy Energy Neutralizer,0.00,"165,000,000.00","-165,000,000.00", -Infinity,0.00,0.00,0.00,,
Corpus A-Type Heavy Energy Neutralizer,"300,000,000.00","199,988,900.00","100,011,100.00",33.34,0.00,0.00,0.00,,
Structure Missile Systems,"5,000,000.00","5,000,000.00",0.00,0.00,2.00,0.00,0.00,,
Structure Doomsday Operation,"5,000,000.00","5,000,000.00",0.00,0.00,1.00,0.00,0.00,,
Structure Electronic Systems,"5,000,000.00","5,000,000.00",0.00,0.00,2.00,0.00,0.00,,
Structure Engineering Systems,"5,000,000.00","5,000,000.00",0.00,0.00,2.00,0.00,0.00,,
Standup Gravimetric ECM Script Blueprint,"1,300,000.00","1,300,000.00",0.00,0.00,1.00,0.00,0.00,,
Standup Ladar ECM Script Blueprint,"1,300,000.00","1,300,000.00",0.00,0.00,1.00,0.00,0.00,,
Standup Magnetometric ECM Script Blueprint,"1,300,000.00","1,300,000.00",0.00,0.00,1.00,0.00,0.00,,
Standup Radar ECM Script Blueprint,"1,300,000.00","1,300,000.00",0.00,0.00,1.00,0.00,0.00,,
Standup XL Cruise Missile Blueprint,"10,000,000.00","10,000,000.00",0.00,0.00,1.00,0.00,0.00,,
Standup Cruise Missile Blueprint,"8,000,000.00","8,000,000.00",0.00,0.00,1.00,0.00,0.00,,
Standup Heavy Missile Blueprint,"8,000,000.00","8,000,000.00",0.00,0.00,3.00,0.00,0.30,,
Standup Light Missile Blueprint,"8,000,000.00","8,000,000.00",0.00,0.00,4.00,0.00,0.51,,
Standup Heavy Guided Bomb Blueprint,"20,000,000.00","20,000,000.00",0.00,0.00,1.00,0.00,0.00,,
Standup Light Guided Bomb Blueprint,"20,000,000.00","20,000,000.00",0.00,0.00,1.00,0.00,0.00,,
Women's Scope Network Special Correspondent Suit,0.00,"199,000,000.00","-199,000,000.00", -Infinity,0.00,0.00,0.00,,
Garmur Waschi Uprising 'Combat' SKIN (Permanent),0.00,"500,000,000.00","-500,000,000.00", -Infinity,0.00,0.00,0.00,,
Orthrus Waschi Uprising 'Combat' SKIN (Permanent),0.00,"600,000,000.00","-600,000,000.00", -Infinity,0.00,0.00,0.00,,
Barghest Waschi Uprising 'Combat' SKIN (Permanent),0.00,"7,000,000,000.00","-7,000,000,000.00", -Infinity,0.00,0.00,0.00,,
Garmur Waschi Uprising 'Parade' SKIN (Permanent),0.00,"10,000,000,000.00","-10,000,000,000.00", -Infinity,0.00,0.00,0.00,,
Orthrus Waschi Uprising 'Parade' SKIN (Permanent),0.00,"15,000,000,000.00","-15,000,000,000.00", -Infinity,0.00,0.00,0.00,,
Barghest Waschi Uprising 'Parade' SKIN (Permanent),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Ice Mining Laser I Blueprint,"3,500,000.00","3,500,000.00",0.00,0.00,1.00,0.00,0.00,,
Spectre Fleet's Modified Entosis Link,0.00,"48,999,830.00","-48,999,830.00", -Infinity,0.00,0.00,0.00,,
Affirmative. Modified Entosis Link,0.00,"98,000,000.00","-98,000,000.00", -Infinity,0.00,0.00,0.00,,
Pandemic SPHERE Modified Entosis Link,"48,500,000.00",0.00,"48,500,000.00",100.00,0.00,0.00,0.00,,
Pontifex Raata Sunset SKIN (Permanent),0.00,"2,500,000,000.00","-2,500,000,000.00", -Infinity,0.00,0.00,0.00,,
Deacon Raata Sunset SKIN (Permanent),0.00,"3,500,000,000.00","-3,500,000,000.00", -Infinity,0.00,0.00,0.00,,
Kirin Blue Tiger SKIN (Permanent),0.00,"440,000,000.00","-440,000,000.00", -Infinity,0.00,0.00,0.00,,
Stork Blue Tiger SKIN (Permanent),0.00,"628,800,000.00","-628,800,000.00", -Infinity,0.00,0.00,0.00,,
Thalia Valimor Legacy SKIN (Permanent),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Magus Valimor Legacy SKIN (Permanent),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Scalpel Valklear Glory SKIN (Permanent),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Bifrost Valklear Glory SKIN (Permanent),0.00,"980,000,000.00","-980,000,000.00", -Infinity,0.00,0.00,0.00,,
Logistics Frigates,"5,000,000.00","5,000,000.00",0.00,0.00,2.00,0.00,0.00,,
Crucifier Navy Issue EoM SKIN (Permanent),0.00,"199,999,900.00","-199,999,900.00", -Infinity,0.00,0.00,0.00,,
Griffin Navy Issue Wiyrkomi SKIN (Permanent),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Maulus Navy Issue Intaki Syndicate SKIN (Permanent),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Vigil Fleet Issue Justice SKIN (Permanent),0.00,"5,000,000,000.00","-5,000,000,000.00", -Infinity,0.00,0.00,0.00,,
Missile Range Disruption Script Blueprint,"1,500,000.00","1,500,000.00",0.00,0.00,1.00,0.00,0.00,,
Missile Precision Disruption Script Blueprint,"1,500,000.00","1,500,000.00",0.00,0.00,1.00,0.00,0.00,,
Guidance Disruptor I Blueprint,"298,240.00","298,240.00",0.00,0.00,1.00,0.00,0.00,,
Upwell Palatine Keepstar,0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Research Component,0.00,"549,789.60","-549,789.60", -Infinity,0.00,0.00,0.00,,
Breacher Tronhadar Ink SKIN (Permanent),0.00,"4,990,000,000.00","-4,990,000,000.00", -Infinity,0.00,0.00,0.00,,
Burst Tronhadar Ink SKIN (Permanent),0.00,"2,500,000,000.00","-2,500,000,000.00", -Infinity,0.00,0.00,0.00,,
Probe Tronhadar Ink SKIN (Permanent),0.00,"2,500,000,000.00","-2,500,000,000.00", -Infinity,0.00,0.00,0.00,,
Rifter Tronhadar Ink SKIN (Permanent),0.00,"800,000,000.00","-800,000,000.00", -Infinity,0.00,0.00,0.00,,
Slasher Tronhadar Ink SKIN (Permanent),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Vigil Tronhadar Ink SKIN (Permanent),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Jaguar Tronhadar Ink SKIN (Permanent),0.00,"330,000,000.00","-330,000,000.00", -Infinity,0.00,0.00,0.00,,
Wolf Tronhadar Ink SKIN (Permanent),0.00,"287,000,000.00","-287,000,000.00", -Infinity,0.00,0.00,0.00,,
Cheetah Tronhadar Ink SKIN (Permanent),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Hound Tronhadar Ink SKIN (Permanent),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Hyena Tronhadar Ink SKIN (Permanent),0.00,"4,950,000,000.00","-4,950,000,000.00", -Infinity,0.00,0.00,0.00,,
Claw Tronhadar Ink SKIN (Permanent),0.00,"392,800,000.00","-392,800,000.00", -Infinity,0.00,0.00,0.00,,
Stiletto Tronhadar Ink SKIN (Permanent),0.00,"468,000,000.00","-468,000,000.00", -Infinity,0.00,0.00,0.00,,
Talwar Tronhadar Ink SKIN (Permanent),0.00,"2,500,000,000.00","-2,500,000,000.00", -Infinity,0.00,0.00,0.00,,
Thrasher Tronhadar Ink SKIN (Permanent),0.00,"894,999,000.00","-894,999,000.00", -Infinity,0.00,0.00,0.00,,
Sabre Tronhadar Ink SKIN (Permanent),0.00,"670,000,000.00","-670,000,000.00", -Infinity,0.00,0.00,0.00,,
Bellicose Tronhadar Ink SKIN (Permanent),0.00,"3,000,000,000.00","-3,000,000,000.00", -Infinity,0.00,0.00,0.00,,
Rupture Tronhadar Ink SKIN (Permanent),0.00,"2,500,000,000.00","-2,500,000,000.00", -Infinity,0.00,0.00,0.00,,
Scythe Tronhadar Ink SKIN (Permanent),0.00,"2,500,000,000.00","-2,500,000,000.00", -Infinity,0.00,0.00,0.00,,
Stabber Tronhadar Ink SKIN (Permanent),0.00,"440,000,000.00","-440,000,000.00", -Infinity,0.00,0.00,0.00,,
Muninn Tronhadar Ink SKIN (Permanent),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Vagabond Tronhadar Ink SKIN (Permanent),0.00,"450,000,000.00","-450,000,000.00", -Infinity,0.00,0.00,0.00,,
Broadsword Tronhadar Ink SKIN (Permanent),0.00,"400,000,000.00","-400,000,000.00", -Infinity,0.00,0.00,0.00,,
Scimitar Tronhadar Ink SKIN (Permanent),0.00,"3,000,000,000.00","-3,000,000,000.00", -Infinity,0.00,0.00,0.00,,
Huginn Tronhadar Ink SKIN (Permanent),0.00,"989,999,000.00","-989,999,000.00", -Infinity,0.00,0.00,0.00,,
Rapier Tronhadar Ink SKIN (Permanent),0.00,"978,999,000.00","-978,999,000.00", -Infinity,0.00,0.00,0.00,,
Cyclone Tronhadar Ink SKIN (Permanent),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Hurricane Tronhadar Ink SKIN (Permanent),0.00,"249,900,000.00","-249,900,000.00", -Infinity,0.00,0.00,0.00,,
Tornado Tronhadar Ink SKIN (Permanent),0.00,"845,000,000.00","-845,000,000.00", -Infinity,0.00,0.00,0.00,,
Claymore Tronhadar Ink SKIN (Permanent),0.00,"500,000,000.00","-500,000,000.00", -Infinity,0.00,0.00,0.00,,
Sleipnir Tronhadar Ink SKIN (Permanent),0.00,"399,000,000.00","-399,000,000.00", -Infinity,0.00,0.00,0.00,,
Maelstrom Tronhadar Ink SKIN (Permanent),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Tempest Tronhadar Ink SKIN (Permanent),0.00,"1,600,000,000.00","-1,600,000,000.00", -Infinity,0.00,0.00,0.00,,
Typhoon Tronhadar Ink SKIN (Permanent),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Panther Tronhadar Ink SKIN (Permanent),0.00,"700,000,000.00","-700,000,000.00", -Infinity,0.00,0.00,0.00,,
Vargur Tronhadar Ink SKIN (Permanent),0.00,"760,000,000.00","-760,000,000.00", -Infinity,0.00,0.00,0.00,,
Naglfar Tronhadar Ink SKIN (Permanent),0.00,"746,000,000.00","-746,000,000.00", -Infinity,0.00,0.00,0.00,,
Nidhoggur Tronhadar Ink SKIN (Permanent),0.00,"159,900,000.00","-159,900,000.00", -Infinity,0.00,0.00,0.00,,
Hel Tronhadar Ink SKIN (Permanent),0.00,"2,100,000,000.00","-2,100,000,000.00", -Infinity,0.00,0.00,0.00,,
Ragnarok Tronhadar Ink SKIN (Permanent),0.00,"975,000,000.00","-975,000,000.00", -Infinity,0.00,0.00,0.00,,
Hoarder Tronhadar Ink SKIN (Permanent),0.00,"1,950,000,000.00","-1,950,000,000.00", -Infinity,0.00,0.00,0.00,,
Mammoth Tronhadar Ink SKIN (Permanent),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Wreathe Tronhadar Ink SKIN (Permanent),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Fenrir Tronhadar Ink SKIN (Permanent),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Nomad Tronhadar Ink SKIN (Permanent),0.00,"1,200,000,000.00","-1,200,000,000.00", -Infinity,0.00,0.00,0.00,,
Men's 'Mirelle' Pants (Upwell),0.00,"20,000,000.00","-20,000,000.00", -Infinity,0.00,0.00,0.00,,
Men's 'Mirelle' T-Shirt (Upwell),0.00,"29,800,000.00","-29,800,000.00", -Infinity,0.00,0.00,0.00,,
Women's 'Mirelle' T-Shirt (Upwell),0.00,"3,499,999.00","-3,499,999.00", -Infinity,0.00,0.00,0.00,,
Medium 'Astrahus' Citadel BPC Token,0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Large 'Fortizar' Citadel BPC Token,0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Termite II,"45,757,000.00","29,000,000.00","16,757,000.00",36.62,0.00,0.00,0.00,,
Siren II,"20,000,000.00","20,000,000.00",0.00,0.00,6.00,0.00,1.11,,
Light Fighters,"110,000,000.00","110,000,000.00",0.00,0.00,2.00,0.00,0.00,,
Support Fighters,"110,000,000.00","110,000,000.00",0.00,0.00,2.00,0.00,0.00,,
Bantam Matigu Seabeast SKIN (Permanent),0.00,"2,500,000,000.00","-2,500,000,000.00", -Infinity,0.00,0.00,0.00,,
Griffin Matigu Seabeast SKIN (Permanent),0.00,"600,000,000.00","-600,000,000.00", -Infinity,0.00,0.00,0.00,,
Heron Matigu Seabeast SKIN (Permanent),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Kestrel Matigu Seabeast SKIN (Permanent),0.00,"400,000,000.00","-400,000,000.00", -Infinity,0.00,0.00,0.00,,
Harpy Matigu Seabeast SKIN (Permanent),0.00,"2,500,000,000.00","-2,500,000,000.00", -Infinity,0.00,0.00,0.00,,
Hawk Matigu Seabeast SKIN (Permanent),0.00,"1,999,999,000.00","-1,999,999,000.00", -Infinity,0.00,0.00,0.00,,
Buzzard Matigu Seabeast SKIN (Permanent),0.00,"895,000,000.00","-895,000,000.00", -Infinity,0.00,0.00,0.00,,
Manticore Matigu Seabeast SKIN (Permanent),0.00,"850,000,000.00","-850,000,000.00", -Infinity,0.00,0.00,0.00,,
Kitsune Matigu Seabeast SKIN (Permanent),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Crow Matigu Seabeast SKIN (Permanent),0.00,"800,000,000.00","-800,000,000.00", -Infinity,0.00,0.00,0.00,,
Raptor Matigu Seabeast SKIN (Permanent),0.00,"650,000,000.00","-650,000,000.00", -Infinity,0.00,0.00,0.00,,
Kirin Matigu Seabeast SKIN (Permanent),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Corax Matigu Seabeast SKIN (Permanent),0.00,"650,000,000.00","-650,000,000.00", -Infinity,0.00,0.00,0.00,,
Cormorant Matigu Seabeast SKIN (Permanent),0.00,"500,000,000.00","-500,000,000.00", -Infinity,0.00,0.00,0.00,,
Stork Matigu Seabeast SKIN (Permanent),0.00,"604,922,900.00","-604,922,900.00", -Infinity,0.00,0.00,0.00,,
Flycatcher Matigu Seabeast SKIN (Permanent),0.00,"999,000,000.00","-999,000,000.00", -Infinity,0.00,0.00,0.00,,
Blackbird Matigu Seabeast SKIN (Permanent),0.00,"140,000,000.00","-140,000,000.00", -Infinity,0.00,0.00,0.00,,
Moa Matigu Seabeast SKIN (Permanent),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Osprey Matigu Seabeast SKIN (Permanent),0.00,"800,000,000.00","-800,000,000.00", -Infinity,0.00,0.00,0.00,,
Cerberus Matigu Seabeast SKIN (Permanent),0.00,"420,000,000.00","-420,000,000.00", -Infinity,0.00,0.00,0.00,,
Eagle Matigu Seabeast SKIN (Permanent),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Onyx Matigu Seabeast SKIN (Permanent),0.00,"800,000,000.00","-800,000,000.00", -Infinity,0.00,0.00,0.00,,
Basilisk Matigu Seabeast SKIN (Permanent),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Falcon Matigu Seabeast SKIN (Permanent),0.00,"221,666,700.00","-221,666,700.00", -Infinity,0.00,0.00,0.00,,
Rook Matigu Seabeast SKIN (Permanent),0.00,"298,000,000.00","-298,000,000.00", -Infinity,0.00,0.00,0.00,,
Drake Matigu Seabeast SKIN (Permanent),0.00,"177,444,400.00","-177,444,400.00", -Infinity,0.00,0.00,0.00,,
Ferox Matigu Seabeast SKIN (Permanent),0.00,"168,001,000.00","-168,001,000.00", -Infinity,0.00,0.00,0.00,,
Naga Matigu Seabeast SKIN (Permanent),0.00,"1,000,000,000.00","-1,000,000,000.00", -Infinity,0.00,0.00,0.00,,
Nighthawk Matigu Seabeast SKIN (Permanent),0.00,"397,000,000.00","-397,000,000.00", -Infinity,0.00,0.00,0.00,,
Vulture Matigu Seabeast SKIN (Permanent),0.00,"498,000,000.00","-498,000,000.00", -Infinity,0.00,0.00,0.00,,
Raven Matigu Seabeast SKIN (Permanent),0.00,"450,000,000.00","-450,000,000.00", -Infinity,0.00,0.00,0.00,,
