ItemName,Price,BasePrice,Difference,ProfitMargin,AverageVolume,AverageDailyProfitPotential,PercentSoldInventory,,
Women's 'Vise' Cybernetic Arm (black and yellow left),0.00,"30,000,000.00","-30,000,000.00", -Infinity,0.00,0.00,0.00,,
Women's 'Vise' Cybernetic Arm (blue and black ringed left),"10,000,000.00","10,000,000.00",0.00,0.00,1.00,0.00,0.00,,
Women's 'Vise' Cybernetic Arm (blue and white left),"10,000,000.00","10,000,000.00",0.00,0.00,1.00,0.00,0.00,,
Women's 'Vise' Cybernetic Arm (white and gray ringed left),"10,000,000.00","10,000,000.00",0.00,0.00,1.00,0.00,0.00,,
Men's 'Crusher' Cybernetic Arm (black and orange left),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Men's 'Crusher' Cybernetic Arm (black and red left),0.00,"1,250,000,000.00","-1,250,000,000.00", -Infinity,0.00,0.00,0.00,,
Men's 'Crusher' Cybernetic Arm (black and yellow left),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Men's 'Crusher' Cybernetic Arm (blue and white left),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Men's 'Crusher' Cybernetic Arm (green camo left),0.00,"579,900,000.00","-579,900,000.00", -Infinity,0.00,0.00,0.00,,
Men's 'Crusher' Cybernetic Arm (green and yellow left),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Men's 'Crusher' Cybernetic Arm (gunmetal left),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Women's 'Vise' Cybernetic Arm (matte black right),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Women's 'Vise' Cybernetic Arm (black and orange ringed right),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Women's 'Vise' Cybernetic Arm (black ringed right),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Women's 'Vise' Cybernetic Arm (black and yellow right),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Women's 'Vise' Cybernetic Arm (blue and black ringed right),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Women's 'Vise' Cybernetic Arm (blue and white right),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Women's 'Vise' Cybernetic Arm (white and gray ringed right),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Men's 'Crusher' Cybernetic Arm (black and orange right),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Men's 'Crusher' Cybernetic Arm (black and red right),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Men's 'Crusher' Cybernetic Arm (black and yellow right),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Men's 'Crusher' Cybernetic Arm (blue and white right),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Men's 'Crusher' Cybernetic Arm (green camo right),0.00,"5,400,000,000.00","-5,400,000,000.00", -Infinity,0.00,0.00,0.00,,
Men's 'Crusher' Cybernetic Arm (green and yellow right),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Men's 'Crusher' Cybernetic Arm (gunmetal right),0.00,"20,000,000,000.00","-20,000,000,000.00", -Infinity,0.00,0.00,0.00,,
Women's 'Hover' Tights (light),0.00,"442,442,400.00","-442,442,400.00", -Infinity,0.00,0.00,0.00,,
Women's 'Hover' Tights (orange),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Women's 'Hover' Tights (pink),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Women's 'Hover' Tights (red),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Women's 'Hover' Tights (opaque black),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Women's 'Hover' Tights (opaque blue),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Women's 'Hover' Tights (opaque gray),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Women's 'Hover' Tights (matte black),0.00,"487,800,000.00","-487,800,000.00", -Infinity,0.00,0.00,0.00,,
Women's 'Hover' Tights (opaque purple),0.00,"2,900,000,000.00","-2,900,000,000.00", -Infinity,0.00,0.00,0.00,,
Women's 'Hover' Tights (white),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Women's 'Hover' Tights (yellow),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Men's 'Nova' Headwear (black),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Men's 'Tectonic' Headwear (matte black),0.00,"3,466,999,000.00","-3,466,999,000.00", -Infinity,0.00,0.00,0.00,,
Men's 'Tectonic' Headwear (white),0.00,"790,000,000.00","-790,000,000.00", -Infinity,0.00,0.00,0.00,,
Men's 'Nova' Headwear (silver),0.00,"478,995,000.00","-478,995,000.00", -Infinity,0.00,0.00,0.00,,
Men's 'Nova' Headwear (gold),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Men's 'Nova' Headwear (bronze),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Men's 'Tectonic' Headwear (metal),0.00,"11,000,000,000.00","-11,000,000,000.00", -Infinity,0.00,0.00,0.00,,
Men's 'Tectonic' Headwear (shiny black),0.00,"8,999,999,000.00","-8,999,999,000.00", -Infinity,0.00,0.00,0.00,,
Women's 'Aeriform' Headwear (cyan),0.00,"10,000,000,000.00","-10,000,000,000.00", -Infinity,0.00,0.00,0.00,,
Women's 'Blades' Headwear (gunmetal),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Women's 'Aeriform' Headwear (blue),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Women's 'Blades' Headwear (platinum),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Women's 'Spiderweb' Headwear (black),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Women's 'Blades' Headwear (gold),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Women's 'Aeriform' Headwear (orange),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Women's 'Blades' Headwear (black),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Women's 'Spiderweb' Headwear (copper),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Women's 'Spiderweb' Headwear (metallic),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Women's 'Blades' Headwear (jade),"2,000,000.00","2,000,000.00",0.00,0.00,1.00,0.00,0.00,,
Women's 'Aeriform' Headwear (clear),0.00,"2,300,000.00","-2,300,000.00", -Infinity,0.00,0.00,0.00,,
Women's 'Spiderweb' Headwear (golden),0.00,"1,999,999.00","-1,999,999.00", -Infinity,0.00,0.00,0.00,,
Women's 'Aeriform' Headwear (black),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Women's 'Eternity' Boots (Black/Gold),0.00,"135,000,000.00","-135,000,000.00", -Infinity,0.00,0.00,0.00,,
Women's 'Eternity' Boots (Olive),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Women's 'Eternity' Boots (Black/Red),0.00,"96,399,970.00","-96,399,970.00", -Infinity,0.00,0.00,0.00,,
Women's 'Eternity' Boots (White),0.00,"300,000,000.00","-300,000,000.00", -Infinity,0.00,0.00,0.00,,
Women's 'Eternity' Boots (Yellow),0.00,"210,000,000.00","-210,000,000.00", -Infinity,0.00,0.00,0.00,,
Women's 'Eternity' Suit Top (Black/Gold),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Women's 'Eternity' Suit Top (Olive),0.00,"136,200,000.00","-136,200,000.00", -Infinity,0.00,0.00,0.00,,
Women's 'Eternity' Suit Top (Black/Red),0.00,"674,999,900.00","-674,999,900.00", -Infinity,0.00,0.00,0.00,,
Women's 'Eternity' Suit Top (White),0.00,"2,495,000,000.00","-2,495,000,000.00", -Infinity,0.00,0.00,0.00,,
Women's 'Eternity' Suit Top (Yellow),"795,000,000.00","630,000,000.00","165,000,000.00",20.75,0.00,0.00,0.00,,
Women's 'Eternity' Suit (Black/Gold),0.00,"640,000,000.00","-640,000,000.00", -Infinity,0.00,0.00,0.00,,
Women's 'Eternity' Suit (Olive),0.00,"2,000,000,000.00","-2,000,000,000.00", -Infinity,0.00,0.00,0.00,,
Women's 'Eternity' Suit (Black/Red),0.00,"8,999,999,000.00","-8,999,999,000.00", -Infinity,0.00,0.00,0.00,,
Women's 'Eternity' Suit (White),0.00,"15,000,000,000.00","-15,000,000,000.00", -Infinity,0.00,0.00,0.00,,
Women's 'Eternity' Suit (Yellow),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Limited Jump Drive Economizer,0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Experimental Jump Drive Economizer,0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Prototype Jump Drive Economizer,0.00,"34,900,000.00","-34,900,000.00", -Infinity,0.00,0.00,0.00,,
Pilot's Body Resculpt Certificate,0.00,"35,000,000.00","-35,000,000.00", -Infinity,0.00,0.00,0.00,,
Multiple Pilot Training Certificate,0.00,"37,000,000.00","-37,000,000.00", -Infinity,0.00,0.00,0.00,,
Men's 'Marshal' Jacket (Caldari),0.00,"41,398,000.00","-41,398,000.00", -Infinity,0.00,0.00,0.00,,
Men's 'Marshal' Jacket (Amarr),0.00,"37,000,000.00","-37,000,000.00", -Infinity,0.00,0.00,0.00,,
Men's 'Marshal' Jacket (Minmatar),0.00,"38,888,890.00","-38,888,890.00", -Infinity,0.00,0.00,0.00,,
Men's 'Marshal' Jacket (Gallente),0.00,"36,750,000.00","-36,750,000.00", -Infinity,0.00,0.00,0.00,,
Men's 'Marshal' Jacket (ORE),0.00,"36,690,000.00","-36,690,000.00", -Infinity,0.00,0.00,0.00,,
Men's 'Marshal' Jacket (Sisters of EVE),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Men's 'Marshal' Jacket (Mordu's Legion),0.00,"500,000,000.00","-500,000,000.00", -Infinity,0.00,0.00,0.00,,
Men's 'Marshal' Jacket (InterBus),0.00,"179,996,000.00","-179,996,000.00", -Infinity,0.00,0.00,0.00,,
Men's 'Marshal' Jacket (Angel Cartel),0.00,"135,000,000.00","-135,000,000.00", -Infinity,0.00,0.00,0.00,,
Men's 'Marshal' Jacket (Sansha's Nation),0.00,"288,748,900.00","-288,748,900.00", -Infinity,0.00,0.00,0.00,,
Men's 'Marshal' Jacket (Blood Raiders),"18,000,000.00","18,000,000.00",0.00,0.00,4.00,0.00,0.00,,
Men's 'Marshal' Jacket (Guristas),0.00,"63,000,000,000.00","-63,000,000,000.00", -Infinity,0.00,0.00,0.00,,
Men's 'Marshal' Jacket (Serpentis),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Women's 'Gunner' Jacket (Caldari),0.00,"6,200,000,000.00","-6,200,000,000.00", -Infinity,0.00,0.00,0.00,,
Women's 'Gunner' Jacket (Amarr),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Women's 'Gunner' Jacket (Minmatar),0.00,"6,790,000,000.00","-6,790,000,000.00", -Infinity,0.00,0.00,0.00,,
Women's 'Gunner' Jacket (Gallente),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Women's 'Gunner' Jacket (ORE),0.00,"6,450,000,000.00","-6,450,000,000.00", -Infinity,0.00,0.00,0.00,,
Women's 'Gunner' Jacket (Sisters of EVE),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Women's 'Gunner' Jacket (Mordu's Legion),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Women's 'Gunner' Jacket (InterBus),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Women's 'Gunner' Jacket (Angel Cartel),0.00,"5,766,600,000.00","-5,766,600,000.00", -Infinity,0.00,0.00,0.00,,
Women's 'Gunner' Jacket (Sansha's Nation),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Women's 'Gunner' Jacket (Blood Raiders),0.00,"6,408,149,000.00","-6,408,149,000.00", -Infinity,0.00,0.00,0.00,,
Women's 'Gunner' Jacket (Guristas),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Women's 'Gunner' Jacket (Serpentis),0.00,"7,484,889,000.00","-7,484,889,000.00", -Infinity,0.00,0.00,0.00,,
Accelerant Decryptor,0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Attainment Decryptor,0.00,"3,780,000,000.00","-3,780,000,000.00", -Infinity,0.00,0.00,0.00,,
Augmentation Decryptor,0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Parity Decryptor,0.00,"3,375,900,000.00","-3,375,900,000.00", -Infinity,0.00,0.00,0.00,,
Process Decryptor,0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Symmetry Decryptor,0.00,"3,397,000,000.00","-3,397,000,000.00", -Infinity,0.00,0.00,0.00,,
Optimized Attainment Decryptor,0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Optimized Augmentation Decryptor,"200,000,000.00","200,000,000.00",0.00,0.00,1.00,0.00,0.00,,
Men's 'Quafethron' T-shirt,0.00,"3,142,778,000.00","-3,142,778,000.00", -Infinity,0.00,0.00,0.00,,
Women's 'Quafethron' T-shirt,0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Surgical Warp Disrupt Probe,"900,000,000.00","830,000,000.00","70,000,000.00",7.78,0.00,0.00,0.00,,
Focused Void Bomb,0.00,"779,100,500.00","-779,100,500.00", -Infinity,0.00,0.00,0.00,,
Small Higgs Anchor I,0.00,"1,580,000,000.00","-1,580,000,000.00", -Infinity,0.00,0.00,0.00,,
Small Higgs Anchor I Blueprint,0.00,"150,000,000.00","-150,000,000.00", -Infinity,0.00,0.00,0.00,,
Medium Higgs Anchor I,0.00,"187,000,000.00","-187,000,000.00", -Infinity,0.00,0.00,0.00,,
Medium Higgs Anchor I Blueprint,0.00,"1,567,890.00","-1,567,890.00", -Infinity,0.00,0.00,0.00,,
Polarized Small Focused Pulse Laser,0.00,"18,000,000.00","-18,000,000.00", -Infinity,0.00,0.00,0.00,,
Polarized Heavy Pulse Laser,0.00,"140,000,000.00","-140,000,000.00", -Infinity,0.00,0.00,0.00,,
Polarized Mega Pulse Laser,0.00,"159,000,000.00","-159,000,000.00", -Infinity,0.00,0.00,0.00,,
Polarized Light Neutron Blaster,"44,666,780.00","11,234,700.00","33,432,080.00",74.85,0.00,0.00,0.00,,
Polarized Heavy Neutron Blaster,"90,000,000.00","30,000,000.00","60,000,000.00",66.67,0.00,0.00,0.00,,
Polarized Neutron Blaster Cannon,0.00,"20,000,000.00","-20,000,000.00", -Infinity,0.00,0.00,0.00,,
Polarized 200mm AutoCannon,0.00,"49,000,000.00","-49,000,000.00", -Infinity,0.00,0.00,0.00,,
Polarized 425mm AutoCannon,0.00,"300,000,000.00","-300,000,000.00", -Infinity,0.00,0.00,0.00,,
Polarized 800mm Repeating Cannon,0.00,"50,000,000.00","-50,000,000.00", -Infinity,0.00,0.00,0.00,,
Polarized Rocket Launcher,0.00,"150,000,000.00","-150,000,000.00", -Infinity,0.00,0.00,0.00,,
Polarized Heavy Assault Missile Launcher,0.00,"150,000,000.00","-150,000,000.00", -Infinity,0.00,0.00,0.00,,
Polarized Torpedo Launcher,0.00,"450,000,000.00","-450,000,000.00", -Infinity,0.00,0.00,0.00,,
Large Higgs Anchor I,0.00,"1,000,000,000.00","-1,000,000,000.00", -Infinity,0.00,0.00,0.00,,
Large Higgs Anchor I Blueprint,0.00,"750,000,000.00","-750,000,000.00", -Infinity,0.00,0.00,0.00,,
Capital Higgs Anchor I,0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Capital Higgs Anchor I Blueprint,0.00,"123,000,000.00","-123,000,000.00", -Infinity,0.00,0.00,0.00,,
Confessor,"40,000,000.00","40,000,000.00",0.00,0.00,1.00,0.00,0.00,,
ORE Freighter,0.00,"49,500,000.00","-49,500,000.00", -Infinity,0.00,0.00,0.00,,
Bowhead,0.00,"98,999,990.00","-98,999,990.00", -Infinity,0.00,0.00,0.00,,
Bowhead Blueprint,0.00,"550,900,000.00","-550,900,000.00", -Infinity,0.00,0.00,0.00,,
Men's 'Outlaw' Jacket (Blood Raiders),0.00,"2,500,000,000.00","-2,500,000,000.00", -Infinity,0.00,0.00,0.00,,
Men's 'Outlaw' Jacket (Sansha's Nation),"50,000,000.00","19,880,000.00","30,120,000.00",60.24,0.00,0.00,0.00,,
Men's 'Outlaw' Jacket (Guristas),0.00,"7,500,000.00","-7,500,000.00", -Infinity,0.00,0.00,0.00,,
Women's 'Outlaw' Coat (Sansha's Nation),0.00,"13,499,000.00","-13,499,000.00", -Infinity,0.00,0.00,0.00,,
Women's 'Outlaw' Coat (Guristas),0.00,"41,888,890.00","-41,888,890.00", -Infinity,0.00,0.00,0.00,,
Women's 'Outlaw' Coat (Blood Raiders),0.00,"25,000,000.00","-25,000,000.00", -Infinity,0.00,0.00,0.00,,
Men's 'Outlaw' Pants (Blood Raiders),0.00,"30,000,000.00","-30,000,000.00", -Infinity,0.00,0.00,0.00,,
Men's 'Outlaw' Pants (Sansha's Nation),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Men's 'Outlaw' Pants (Guristas),0.00,"193,998,000.00","-193,998,000.00", -Infinity,0.00,0.00,0.00,,
Women's 'Outlaw' Pants (Blood Raiders),0.00,"250,000,000.00","-250,000,000.00", -Infinity,0.00,0.00,0.00,,
Women's 'Outlaw' Pants (Sansha's Nation),0.00,"446,000,000.00","-446,000,000.00", -Infinity,0.00,0.00,0.00,,
Women's 'Outlaw' Pants (Guristas),0.00,"342,000,000.00","-342,000,000.00", -Infinity,0.00,0.00,0.00,,
Men's 'Outlaw' Boots (Blood Raiders),0.00,"3,250,000,000.00","-3,250,000,000.00", -Infinity,0.00,0.00,0.00,,
Men's 'Outlaw' Boots (Sansha's Nation),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Men's 'Outlaw' Boots (Guristas),0.00,"787,699,000.00","-787,699,000.00", -Infinity,0.00,0.00,0.00,,
Women's 'Outlaw' Boots (Blood Raiders),0.00,"888,888,800.00","-888,888,800.00", -Infinity,0.00,0.00,0.00,,
Women's 'Outlaw' Boots (Sansha's Nation),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Women's 'Outlaw' Boots (Guristas),"1,700,000,000.00",0.00,"1,700,000,000.00",100.00,0.00,0.00,0.00,,
Amarr Tactical Destroyer,0.00,"829,099,000.00","-829,099,000.00", -Infinity,0.00,0.00,0.00,,
Men's 'Outlaw' Jacket (Burnt Orange),0.00,"1,880,000,000.00","-1,880,000,000.00", -Infinity,0.00,0.00,0.00,,
Women's 'Outlaw' Coat (Burnt Orange),"980,000,000.00","820,000,000.00","160,000,000.00",16.33,0.00,0.00,0.00,,
Self-Assembling Nanolattice,0.00,"1,799,900,000.00","-1,799,900,000.00", -Infinity,0.00,0.00,0.00,,
Self-Assembling Nanolattice Blueprint,0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Small Intact Hull Section,0.00,"799,966,000.00","-799,966,000.00", -Infinity,0.00,0.00,0.00,,
Small Malfunctioning Hull Section,0.00,"1,860,000,000.00","-1,860,000,000.00", -Infinity,0.00,0.00,0.00,,
Small Wrecked Hull Section,"990,000,000.00","748,011,300.00","241,988,700.00",24.44,0.00,0.00,0.00,,
Manufacturing Union’s Placard,0.00,"1,568,000,000.00","-1,568,000,000.00", -Infinity,0.00,0.00,0.00,,
The Galactic Party Planning Guide,0.00,"749,980,000.00","-749,980,000.00", -Infinity,0.00,0.00,0.00,,
Jump Fatigue Recovery Agent,"980,000,000.00","788,390,000.00","191,610,000.00",19.55,0.00,0.00,0.00,,
Cooking With Veldspar,0.00,"1,856,990,000.00","-1,856,990,000.00", -Infinity,0.00,0.00,0.00,,
Chribba’s Modified Strip Miner,"871,000,000.00","739,999,000.00","131,001,000.00",15.04,0.00,0.00,0.00,,
Rooks & Kings – The Clarion Call Compilation,0.00,"1,859,980,000.00","-1,859,980,000.00", -Infinity,0.00,0.00,0.00,,
Pre-Completed CSM 10 Ballot Paper,0.00,"1,873,900,000.00","-1,873,900,000.00", -Infinity,0.00,0.00,0.00,,
Titanium Plated Cranial Shielding,"880,000,000.00","727,000,000.00","153,000,000.00",17.39,0.00,0.00,0.00,,
SCC Guidelines – Lotteries For Dummies,0.00,"789,900,900.00","-789,900,900.00", -Infinity,0.00,0.00,0.00,,
Sort Dragon’s Guide To Diplomacy,0.00,"1,880,000,000.00","-1,880,000,000.00", -Infinity,0.00,0.00,0.00,,
Polaris Eviction Notice,0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Jump Portal Generation Instruction Holoreel,0.00,"374,725,900.00","-374,725,900.00", -Infinity,0.00,0.00,0.00,,
Vincent Pryce’s Warp Disruption Field Generator,0.00,"5,627,000,000.00","-5,627,000,000.00", -Infinity,0.00,0.00,0.00,,
My God,0.00,"5,191,485,000.00","-5,191,485,000.00", -Infinity,0.00,0.00,0.00,0,
Guillome Renard’s Sleeper Loot Stash,0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Sisters Of EVE Charity Statue,0.00,"340,000,000.00","-340,000,000.00", -Infinity,0.00,0.00,0.00,,
The Damsel’s Drunk Bodyguard,0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Alice Saki’s Good Posting Guide,0.00,"400,000,000.00","-400,000,000.00", -Infinity,0.00,0.00,0.00,,
Soxfour’s Spaceboots,0.00,"5,088,600,000.00","-5,088,600,000.00", -Infinity,0.00,0.00,0.00,,
The Friend Ship,0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Domination Inertial Stabilizers,0.00,"424,990,000.00","-424,990,000.00", -Infinity,0.00,0.00,0.00,,
Shadow Serpentis Inertial Stabilizers,0.00,"4,085,899,000.00","-4,085,899,000.00", -Infinity,0.00,0.00,0.00,,
ORE Reinforced Bulkheads,"125,000.00","125,000.00",0.00,0.00,1.00,0.00,0.00,,
Syndicate Reinforced Bulkheads,"750,000.00","750,000.00",0.00,0.00,1.00,0.00,0.00,,
ORE Expanded Cargohold,"1,250,000.00","1,250,000.00",0.00,0.00,1.00,0.00,0.00,,
Council Diplomatic Shuttle,"50,000,000.00","50,000,000.00",0.00,0.00,1.00,0.00,0.00,,
Minmatar Tactical Destroyer,"30,000,000.00","30,000,000.00",0.00,0.00,1.00,0.00,0.00,,
Sentinel Sequence 0,0.00,"900,000,000.00","-900,000,000.00", -Infinity,0.00,0.00,0.00,,
Sentinel Sequence 1,0.00,"726,000,000.00","-726,000,000.00", -Infinity,0.00,0.00,0.00,,
Barbican Sequence 0,0.00,"1,880,000,000.00","-1,880,000,000.00", -Infinity,0.00,0.00,0.00,,
Barbican Sequence 1,"1,000,000,000.00","1,000,000,000.00",0.00,0.00,1.00,0.00,0.00,,
Vidette Sequence 0,"1,000,000,000.00","1,000,000,000.00",0.00,0.00,1.00,0.00,0.00,,
Vidette Sequence 1,"1,000,000,000.00","1,000,000,000.00",0.00,0.00,1.00,0.00,0.00,,
Conflux Sequence 0,"8,999,999,000.00","8,999,999,000.00",0.00,0.00,0.00,0.00,0.00,,
Conflux Sequence 1,0.00,"500,000,000.00","-500,000,000.00", -Infinity,0.00,0.00,0.00,,
Redoubt Sequence 0,0.00,"175,000,000.00","-175,000,000.00", -Infinity,0.00,0.00,0.00,,
Redoubt Sequence 1,0.00,"120,000,000.00","-120,000,000.00", -Infinity,0.00,0.00,0.00,,
Sentinel Index,0.00,"4,797,000,000.00","-4,797,000,000.00", -Infinity,0.00,0.00,0.00,,
Barbican Index,"100,000,000.00","100,000,000.00",0.00,0.00,1.00,0.00,0.00,,
Vidette Index,"100,000,000.00","100,000,000.00",0.00,0.00,1.00,0.00,0.00,,
Conflux Index,"100,000,000.00","100,000,000.00",0.00,0.00,1.00,0.00,0.00,,
Redoubt Index,"100,000,000.00","100,000,000.00",0.00,0.00,0.00,0.00,0.00,,
Sentinel Element,"100,000,000.00","100,000,000.00",0.00,0.00,1.00,0.00,0.00,,
Barbican Element,"100,000,000.00","100,000,000.00",0.00,0.00,1.00,0.00,0.00,,
Vidette Element,"100,000,000.00","100,000,000.00",0.00,0.00,0.00,0.00,0.00,,
Conflux Element,"100,000,000.00","100,000,000.00",0.00,0.00,0.00,0.00,0.00,,
Redoubt Element,"100,000,000.00","100,000,000.00",0.00,0.00,1.00,0.00,0.00,,
Svipul,"100,000,000.00","100,000,000.00",0.00,0.00,0.00,0.00,0.00,,
Antikythera Element,"100,000,000.00","100,000,000.00",0.00,0.00,1.00,0.00,0.00,,
Victorieux Luxury Yacht,"100,000,000.00","100,000,000.00",0.00,0.00,1.00,0.00,0.00,,
Entosis Link I,"100,000,000.00","100,000,000.00",0.00,0.00,1.00,0.00,0.00,,
Entosis Link I Blueprint,"100,000,000.00","100,000,000.00",0.00,0.00,1.00,0.00,0.00,,
Entosis Link II,"100,000,000.00","100,000,000.00",0.00,0.00,1.00,0.00,0.00,,
Apocalypse Kador SKIN (Permanent),"100,000,000.00","100,000,000.00",0.00,0.00,1.00,0.00,0.00,,
Apocalypse Tash-Murkon SKIN (Permanent),"100,000,000.00","100,000,000.00",0.00,0.00,1.00,0.00,0.00,,
Harbinger Kador SKIN (Permanent),"100,000,000.00","100,000,000.00",0.00,0.00,0.00,0.00,0.00,,
Harbinger Khanid SKIN (Permanent),"100,000,000.00","100,000,000.00",0.00,0.00,1.00,0.00,0.00,,
Oracle Khanid SKIN (Permanent),"100,000,000.00","100,000,000.00",0.00,0.00,1.00,0.00,0.00,,
Oracle Sarum SKIN (Permanent),"100,000,000.00","100,000,000.00",0.00,0.00,0.00,0.00,0.00,,
Prophecy Kador SKIN (Permanent),"100,000,000.00","100,000,000.00",0.00,0.00,0.00,0.00,0.00,,
Prophecy Tash-Murkon SKIN (Permanent),"100,000,000.00","100,000,000.00",0.00,0.00,1.00,0.00,0.00,,
Ferox Lai Dai SKIN (Permanent),"100,000,000.00","100,000,000.00",0.00,0.00,1.00,0.00,0.00,,
Naga Wiyrkomi SKIN (Permanent),"100,000,000.00","100,000,000.00",0.00,0.00,1.00,0.00,0.00,,
Brutix Roden SKIN (Permanent),"100,000,000.00","100,000,000.00",0.00,0.00,1.00,0.00,0.00,,
Brutix Intaki Syndicate SKIN (Permanent),"100,000,000.00","100,000,000.00",0.00,0.00,0.00,0.00,0.00,,
Myrmidon Intaki Syndicate SKIN (Permanent),"100,000,000.00","100,000,000.00",0.00,0.00,1.00,0.00,0.00,,
Myrmidon InterBus SKIN (Permanent),"100,000,000.00","100,000,000.00",0.00,0.00,0.00,0.00,0.00,,
Talos Duvolle SKIN (Permanent),"100,000,000.00","100,000,000.00",0.00,0.00,1.00,0.00,0.00,,
Talos InterBus SKIN (Permanent),"100,000,000.00","100,000,000.00",0.00,0.00,0.00,0.00,0.00,,
Cyclone Krusual SKIN (Permanent),"100,000,000.00","100,000,000.00",0.00,0.00,1.00,0.00,0.00,,
Hurricane Sebiestor SKIN (Permanent),"250,000,000.00","250,000,000.00",0.00,0.00,1.00,0.00,0.00,,
Tornado Nefantar SKIN (Permanent),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Abaddon Kador SKIN (Permanent),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Abaddon Tash-Murkon SKIN (Permanent),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Armageddon Kador SKIN (Permanent),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Armageddon Tash-Murkon SKIN (Permanent),0.00,0.00,0.00, NaN,0.00,0.00,0.00,,
Apocalypse Ardishapur SKIN (Permanent),"500,000,000.00","500,000,000.00",0.00,0.00,1.00,0.00,0.00,,
Apocalypse Khanid SKIN (Permanent),"500,000,000.00","500,000,000.00",0.00,0.00,0.00,0.00,0.00,,
Raven Wiyrkomi SKIN (Permanent),"500,000,000.00","500,000,000.00",0.00,0.00,0.00,0.00,0.00,,
