ItemName,Region,BaseRegion,AveragePrice,BaseAveragePrice,Difference,ProfitMargin,Volume,BaseVolume,PotentialDailyProfit
Scourge Precision Cruise Missile,Metropolis,Jita,916.56,409.98,506.58,55.2697,3000,99395,1519740
Capital Jump Bridge Array,Metropolis,Jita,7500,7700000,7692500,99.9026,2,1,1.5385E+07
Capital Jump Bridge Array Blueprint,Metropolis,Jita,3.141343E+09,3.141343E+09,0,0,1,14,0
Capital Clone Vat Bay,Metropolis,Jita,7850000,7777.99,7842222,99.90092,20,1,1.568444E+08
Capital Clone Vat Bay Blueprint,Metropolis,Jita,1.683418E+09,1.683418E+09,0,0,1,7,0
'Gjallarhorn' Explosive Doomsday Blueprint,Metropolis,Jita,2.404353E+08,3.5E+08,1.095647E+08,31.30421,1,1,1.095647E+08
'Oblivion' Kinetic Doomsday,Metropolis,Jita,2.409478E+08,2.142994E+08,2.664837E+07,11.05981,1,1,2.664837E+07
Capital Doomsday Weapon Mount Blueprint,Metropolis,Jita,2.146887E+09,2.146887E+09,0,0,1,10,0
Capital Ship Maintenance Bay,Metropolis,Jita,7500000,8385656,885655.5,10.56155,1,63,885655.5
Capital Ship Maintenance Bay Blueprint,Metropolis,Jita,1.697361E+09,1.697361E+09,0,0,1,13,0
Capital Corporate Hangar Bay,Metropolis,Jita,1500000,8371000,6871000,82.08099,1,20,6871000
Capital Corporate Hangar Bay Blueprint,Metropolis,Jita,1.670785E+09,1.670785E+09,0,0,1,12,0
Jump Portal Generation,Metropolis,Jita,7.5E+07,7.722204E+07,2222040,2.877469,1,27,2222040
Doomsday Operation,Metropolis,Jita,2.5E+08,2.564279E+08,6427856,2.506692,1,7,6427856
Experimental Laboratory,Metropolis,Jita,1E+08,8.4E+07,1.6E+07,16,1,1,1.6E+07
Capital Remote Armor Repair Systems,Metropolis,Jita,1E+07,1.004601E+07,46010,0.4579928,1,17,46010
Capital Remote Armor Repairer I,Metropolis,Jita,1.800779E+07,2.739739E+07,9389604,34.27189,1,9,9389604
Capital Shield Emission Systems,Metropolis,Jita,1.5E+07,1.561973E+07,619729,3.967604,1,21,619729
Capital Capacitor Emission Systems,Metropolis,Jita,1E+07,1.030921E+07,309214,2.999394,1,42,309214
Small Ship Assembly Array,Metropolis,Jita,47500.34,4.10009E+07,4.09534E+07,99.88415,1,1,4.09534E+07
Supercapital Ship Assembly Array,Metropolis,Jita,2.383333E+08,1.5E+09,1.261667E+09,84.11111,3,1,3.785E+09
Amarr Empire Starbase Charter,Metropolis,Jita,50000,3.1,49996.9,99.9938,100,9999,4999690
Gallente Federation Starbase Charter,Metropolis,Jita,1,56.35,55.35,98.22538,100,5847,5535
Minmatar Republic Starbase Charter,Metropolis,Jita,0.01,45.07,45.06,99.97781,100,600,4506
Cloning Facility Operation,Metropolis,Jita,1.25E+08,1.3E+08,5000000,3.846154,1,4,5000000
Fighter Hangar Management,Metropolis,Jita,2E+07,1.982223E+07,177772,0.88886,1,15,177772
Advanced Laboratory Operation,Metropolis,Jita,2E+07,2.063461E+07,634614,3.075483,2,13,1269228
Advanced Mass Production,Metropolis,Jita,2E+07,2.078947E+07,789472,3.797461,2,19,1578944
Zainou 'Deadeye' Guided Missile Precision GP-803,Metropolis,Jita,2.55E+07,1.6627E+07,8873000,34.79608,1,204,8873000
Zainou 'Deadeye' Missile Bombardment MB-705,Metropolis,Jita,1.901E+08,1.484E+08,4.170002E+07,21.93583,1,4,4.170002E+07
Zainou 'Deadeye' Missile Projection MP-705,Metropolis,Jita,1.5E+08,1.231773E+08,2.682271E+07,17.88181,1,70,2.682271E+07
Zainou 'Deadeye' Rapid Launch RL-1005,Metropolis,Jita,1.985E+08,1.210022E+08,7.749778E+07,39.0417,1,141,7.749778E+07
Zainou 'Deadeye' Target Navigation Prediction TN-905,Metropolis,Jita,1.64E+08,1.271089E+08,3.689107E+07,22.49456,1,41,3.689107E+07
Zainou 'Deadeye' Guided Missile Precision GP-805,Metropolis,Jita,1.8E+08,1.319261E+08,4.80739E+07,26.70772,1,13,4.80739E+07
Zainou 'Gnome' Launcher CPU Efficiency LE-603,Metropolis,Jita,1.995E+07,3.088571E+07,1.093571E+07,35.40703,2,7,2.187143E+07
Zainou 'Gnome' Launcher CPU Efficiency LE-605,Metropolis,Jita,2.44999E+08,1.5E+08,9.499899E+07,38.77526,1,1,9.499899E+07
Capital Tractor Beam I,Metropolis,Jita,3500000,1.881818E+07,1.531818E+07,81.40097,3,11,4.595455E+07
Capital Tractor Beam I Blueprint,Metropolis,Jita,4E+08,4E+08,0,0,1,1,0
X-Large Ship Maintenance Array,Metropolis,Jita,1.85E+08,1.067E+09,8.82E+08,82.66167,1,1,8.82E+08
Advanced Small Ship Assembly Array,Metropolis,Jita,1.1E+08,4.5E+07,6.5E+07,59.09091,1,1,6.5E+07
Medium Ship Assembly Array,Metropolis,Jita,1.17E+08,7.975E+07,3.725E+07,31.83761,1,2,3.725E+07
Advanced Medium Ship Assembly Array,Metropolis,Jita,1.655556E+08,8E+07,8.555555E+07,51.67785,1,1,8.555555E+07
Capital Ship Assembly Array,Metropolis,Jita,9.8E+07,5.9E+07,3.9E+07,39.79591,4,2,1.56E+08
Advanced Large Ship Assembly Array,Metropolis,Jita,1.655556E+08,8E+07,8.555555E+07,51.67785,1,1,8.555555E+07
Ammunition Assembly Array,Metropolis,Jita,12000,1000000,988000,98.8,1,1,988000
Drone Assembly Array,Metropolis,Jita,9900000,801000,9099000,91.90909,1,1,9099000
Component Assembly Array,Metropolis,Jita,8000000,2400000,5600000,70,1,1,5600000
Zor's Custom Navigation Hyper-Link,Metropolis,Jita,1.0345E+08,1.139445E+08,1.049452E+07,9.210201,2,50,2.098904E+07
Biochemical Reactor Array,Metropolis,Jita,17560.17,3.2E+07,3.198244E+07,99.94512,1,1,3.198244E+07
Rokh,Metropolis,Jita,1.969881E+08,1.418465E+08,5.514162E+07,27.99236,1,13,5.514162E+07
Hyperion,Metropolis,Jita,1.699E+08,1.471627E+08,2.273733E+07,13.38277,1,19,2.273733E+07
Abaddon,Metropolis,Jita,1.6035E+08,1.479623E+08,1.238771E+07,7.72542,2,13,2.477542E+07
Maelstrom,Metropolis,Jita,1.38E+08,1.282252E+08,9774824,7.083206,2,11,1.954965E+07
Maelstrom Blueprint,Metropolis,Jita,1.45E+09,1.8E+09,3.5E+08,19.44444,1,1,3.5E+08
Harbinger,Metropolis,Jita,3.449998E+07,3.675889E+07,2258912,6.145213,1,18,2258912
Drake,Metropolis,Jita,2.5982E+07,3.498304E+07,9001036,25.72972,3,71,2.700311E+07
Drake Blueprint,Metropolis,Jita,7.8E+08,5.8E+08,2E+08,25.64103,1,1,2E+08
Myrmidon,Metropolis,Jita,5.043466E+07,3.480906E+07,1.56256E+07,30.98186,3,25,4.687679E+07
Hurricane,Metropolis,Jita,3.810679E+07,3.301331E+07,5093474,13.36632,5,57,2.546737E+07
Hurricane Blueprint,Metropolis,Jita,5.65E+08,7.5E+08,1.85E+08,24.66667,3,1,5.55E+08
Fleet Command,Metropolis,Jita,3.5E+07,3.251162E+07,2488376,7.109646,1,10,2488376
Corporation Contracting,Metropolis,Jita,150000,249528.2,99528.16,39.88654,1,3,99528.16
Contracting,Metropolis,Jita,175000,292746.3,117746.3,40.22129,1,55,117746.3
Blood Gold Tag,Metropolis,Jita,50000,100027,50027,50.0135,1,180,50027
Pure Improved Blue Pill Booster,Metropolis,Jita,50000,999976,949976,94.99988,10,13,9499760
Gas Cloud Harvester I,Metropolis,Jita,1379838,1225877,153961.4,11.15793,19,376,2925266
Gas Cloud Harvester I Blueprint,Metropolis,Jita,1.65E+07,1.888497E+07,2384968,12.62892,1,4,2384968
Amber Cytoserocin,Metropolis,Jita,80000.01,79998.67,1.335938,0.001669922,2000,8894,2671.875
Biochemical Silo,Metropolis,Jita,410000.1,3200000,2790000,87.1875,2,3,5580000
Catalyst Silo,Metropolis,Jita,11000,5.9E+07,5.8989E+07,99.98135,4,3,2.35956E+08
Golden Cytoserocin,Metropolis,Jita,60000.03,55000.18,4999.852,8.333081,644,4820,3219905
Celadon Cytoserocin,Metropolis,Jita,105000,77999,27001,25.71524,2361,34000,6.374936E+07
Malachite Cytoserocin,Metropolis,Jita,54999,61000.01,6001.012,9.837722,500,350,3000506
Lime Cytoserocin,Metropolis,Jita,160000,90835,69165,43.22813,10,11280,691650
Vermillion Cytoserocin,Metropolis,Jita,20000,158982,138982,87.41996,500,520,6.9491E+07
Azure Cytoserocin,Metropolis,Jita,30000,99000,69000,69.69697,700,800,4.83E+07
Hazardous Chemical Silo,Metropolis,Jita,2.29E+07,1.09E+07,1.2E+07,52.40174,1,1,1.2E+07
Drug Lab,Metropolis,Jita,7.5E+07,5.2E+07,2.3E+07,30.66667,1,1,2.3E+07
Pure Improved Crash Booster,Metropolis,Jita,512,300000,299488,99.82933,6,16,1796928
Pure Improved Exile Booster,Metropolis,Jita,512,700000,699488,99.92686,6,271,4196928
Strong Exile Booster,Metropolis,Jita,350000,3.176025E+07,3.141025E+07,98.89799,1,63,3.141025E+07
Neurotoxin Recovery,Metropolis,Jita,8.4E+07,6.501722E+07,1.898278E+07,22.59855,1,35,1.898278E+07
Neurotoxin Control,Metropolis,Jita,1.42E+08,1.113021E+08,3.069793E+07,21.61826,1,33,3.069793E+07
'Crop' Gas Cloud Harvester,Metropolis,Jita,3.7E+07,1.1E+08,7.3E+07,66.36364,1,1,7.3E+07
Gas Cloud Harvesting,Metropolis,Jita,3E+07,3.162424E+07,1624238,5.136054,2,33,3248476
Eifyr and Co. 'Alchemist' Neurotoxin Control NC-903,Metropolis,Jita,1000000,67276.55,932723.4,93.27235,1,9,932723.4
Eifyr and Co. 'Alchemist' Neurotoxin Control NC-905,Metropolis,Jita,1E+08,1.412E+08,4.119998E+07,29.17846,1,2,4.119998E+07
Eifyr and Co. 'Alchemist' Neurotoxin Recovery NR-1003,Metropolis,Jita,1000000,2799994,1799994,64.28564,1,9,1799994
Eifyr and Co. 'Alchemist' Neurotoxin Recovery NR-1005,Metropolis,Jita,2.5E+08,1.441E+08,1.059E+08,42.36,1,3,1.059E+08
Signal Distortion Amplifier I,Metropolis,Jita,19069.23,5002.15,14067.08,73.76847,39,2,548616.1
Signal Distortion Amplifier I Blueprint,Metropolis,Jita,249600,321000,71400,22.24299,1,13,71400
Signal Distortion Amplifier II,Metropolis,Jita,300500,1279999,979499,76.52342,1,125,979499
'Hypnos' Signal Distortion Amplifier I,Metropolis,Jita,22316.67,55554.95,33238.28,59.82956,6,186,199429.7
Compulsive Signal Distortion Amplifier I,Metropolis,Jita,0.01,4235.25,4235.24,99.99977,1,106,4235.24
Induced Signal Distortion Amplifier I,Metropolis,Jita,5001,2878.23,2122.77,42.44691,5,129,10613.85
Initiated Signal Distortion Amplifier I,Metropolis,Jita,500.02,8012.39,7512.37,93.75941,2,115,15024.74
Scorched Telemetry Processor,Metropolis,Jita,8000,12153.98,4153.98,34.17794,3667,212970,1.523265E+07
Malfunctioning Shield Emitter,Metropolis,Jita,1200,1600,400,25,7329,250503,2931600
Contaminated Nanite Compound,Metropolis,Jita,85000,107099.2,22099.19,20.63432,1580,135333,3.491672E+07
Contaminated Lorentz Fluid,Metropolis,Jita,304000,356183.8,52183.78,14.6508,1081,167949,5.641067E+07
Defective Current Pump,Metropolis,Jita,11000,17501.86,6501.859,37.14954,588,178755,3823093
Smashed Trigger Unit,Metropolis,Jita,8100,12510.66,4410.66,35.25521,21420,224510,9.447634E+07
Tangled Power Conduit,Metropolis,Jita,39000,53999.94,14999.94,27.7777,376,100785,5639978
Alloyed Tritanium Bar,Metropolis,Jita,5315.07,5555.38,240.3101,4.325718,6963,62607,1673279
Broken Drone Transceiver,Metropolis,Jita,30000,37663.01,7663.012,20.34625,928,109647,7111275
Damaged Artificial Neural Network,Metropolis,Jita,1200,1650.27,450.27,27.28463,1638,524544,737542.3
Tripped Power Circuit,Metropolis,Jita,5710.01,5800.13,90.12012,1.55376,17580,492743,1584312
Charred Micro Circuit,Metropolis,Jita,601,613.7,12.70001,2.069417,21178,778822,268960.8
Burned Logic Circuit,Metropolis,Jita,45200,47998.9,2798.898,5.831172,16700,549118,4.67416E+07
Fried Interface Circuit,Metropolis,Jita,3000,3260.61,260.6101,7.992679,24682,560610,6432379
Thruster Console,Metropolis,Jita,20000,23006.98,3006.98,13.06986,7111,108214,2.138264E+07
Melted Capacitor Console,Metropolis,Jita,17900,19002.01,1102.01,5.799438,3712,32800,4090660
Conductive Polymer,Metropolis,Jita,10000,10399.06,399.0596,3.837458,4455,295847,1777810
Armor Plates,Metropolis,Jita,32000,34003.2,2003.199,5.891208,2787,131046,5582916
Ward Console,Metropolis,Jita,85100,82603.54,2496.461,2.933562,793,115151,1979694
Telemetry Processor,Metropolis,Jita,5605.54,61899.95,56294.41,90.94419,87,75978,4897614
Intact Shield Emitter,Metropolis,Jita,689802,611202.7,78599.31,11.39447,560,14464,4.401562E+07
Nanite Compound,Metropolis,Jita,264223.4,204015,60208.38,22.78692,77,12188,4636045
Lorentz Fluid,Metropolis,Jita,200000,219198,19197.98,8.758286,159,16960,3052480
Current Pump,Metropolis,Jita,17619.08,30059.18,12440.1,41.38536,13,11583,161721.3
Trigger Unit,Metropolis,Jita,700004.1,1091000,390995.9,35.83831,55,9161,2.150478E+07
Power Conduit,Metropolis,Jita,577100,591010.2,13910.19,2.353629,5,6505,69550.94
Single-crystal Superalloy I-beam,Metropolis,Jita,470550.7,525150.7,54600,10.39702,40,6223,2184000
Drone Transceiver,Metropolis,Jita,2847001,3100000,252999,8.161258,13,13491,3288987
Artificial Neural Network,Metropolis,Jita,2002.26,5005.37,3003.11,59.99776,79,42321,237245.7
Power Circuit,Metropolis,Jita,386003.8,377050.4,8953.344,2.319497,152,55554,1360908
Micro Circuit,Metropolis,Jita,5626.36,7899.99,2273.63,28.78017,116,89103,263741.1
Logic Circuit,Metropolis,Jita,627001,637001.2,10000.19,1.569885,150,63870,1500028
Interface Circuit,Metropolis,Jita,21303.3,19117.11,2186.191,10.26222,182,61417,397886.8
Impetus Console,Metropolis,Jita,804890,862055.1,57165.06,6.631254,36,4983,2057942
Capacitor Console,Metropolis,Jita,215187,215001.1,185.8906,0.08638562,51,4359,9480.422
Conductive Thermoplastic,Metropolis,Jita,21989.49,55997.82,34008.33,60.73152,43,17570,1462358
Intact Armor Plates,Metropolis,Jita,7150099,6700059,450040.5,6.294186,55,8710,2.475223E+07
Enhanced Ward Console,Metropolis,Jita,6225614,6832092,606478,8.876901,64,9891,3.881459E+07
Prototype 'Arbalest' Heavy Assault Missile Launcher I,Metropolis,Jita,888999,252015.9,636983.1,71.65172,1,325,636983.1
Upgraded 'Malkuth' Heavy Assault Missile Launcher I,Metropolis,Jita,2999.99,3601,601.01,16.69009,3,171,1803.03
Limited 'Limos' Heavy Assault Missile Launcher I,Metropolis,Jita,6999.99,3442,3557.99,50.8285,1,163,3557.99
Experimental XT-2800 Heavy Assault Missile Launcher I,Metropolis,Jita,45000,5006.82,39993.18,88.87373,1,85,39993.18
Heavy Assault Missile Launcher II,Metropolis,Jita,1200000,1616680,416680,25.77381,11,1141,4583480
Heavy Assault Missile Specialization,Metropolis,Jita,3000000,2425593,574407.5,19.14692,1,27,574407.5
Heavy Assault Missiles,Metropolis,Jita,125000,137173.9,12173.91,8.874798,1,23,12173.91
Large Anti-EM Pump I,Metropolis,Jita,1.099082E+07,7849985,3140833,28.57688,1,47,3140833
Large Anti-EM Pump I Blueprint,Metropolis,Jita,3000000,2989000,11000,0.3666667,1,1,11000
Astrometric Rangefinding,Metropolis,Jita,500000,464839,35161.03,7.032206,1,9,35161.03
Astrometric Pinpointing,Metropolis,Jita,800000,1000334,200334.2,20.02673,1,28,200334.2
Astrometric Acquisition,Metropolis,Jita,1000000,848772.2,151227.8,15.12278,1,13,151227.8
Gas Cloud Harvester II,Metropolis,Jita,5898698,3682615,2216083,37.56902,2,191,4432166
General Storage,Metropolis,Jita,6600000,400001,6199999,93.93938,3,2,1.86E+07
Salvager I,Metropolis,Jita,48419.87,43499,4920.871,10.16292,75,1219,369065.3
Salvager I Blueprint,Metropolis,Jita,332640,373611.4,40971.44,10.96632,2,7,81942.88
Salvaging,Metropolis,Jita,1000000,984856.4,15143.56,1.514356,2,7,30287.13
Datacore - Caldari Starship Engineering,Metropolis,Jita,75502,86438.96,10936.96,12.65281,7,7633,76558.73
Large Anti-Explosive Pump I,Metropolis,Jita,8999995,7687602,1312393,14.58215,1,51,1312393
Large Anti-Explosive Pump I Blueprint,Metropolis,Jita,3000000,2600000,400000,13.33333,1,3,400000
Large Anti-Kinetic Pump I,Metropolis,Jita,1.299082E+07,7694796,5296023,40.76743,1,12,5296023
Large Anti-Kinetic Pump I Blueprint,Metropolis,Jita,3000000,2717999,282001,9.400033,1,3,282001
Large Anti-Thermal Pump I,Metropolis,Jita,1.199082E+07,7899995,4090823,34.11629,1,46,4090823
Large Trimark Armor Pump I,Metropolis,Jita,9980953,9205000,775953,7.774338,3,409,2327859
Large Trimark Armor Pump I Blueprint,Metropolis,Jita,4000000,1295000,2705000,67.625,1,3,2705000
Large Auxiliary Nano Pump I,Metropolis,Jita,1.299012E+07,1.067769E+07,2312431,17.80147,2,133,4624862
Large Auxiliary Nano Pump I Blueprint,Metropolis,Jita,3000000,1333000,1667000,55.56667,1,1,1667000
Large Nanobot Accelerator I,Metropolis,Jita,1.899012E+07,1.073377E+07,8256348,43.47708,1,37,8256348
Large Remote Repair Augmentor I,Metropolis,Jita,1.499012E+07,1.11131E+07,3877021,25.86385,2,96,7754042
Large Remote Repair Augmentor I Blueprint,Metropolis,Jita,3000000,1499000,1501000,50.03333,1,1,1501000
Large Salvage Tackle I,Metropolis,Jita,100000,9600000,9500000,98.95834,1,3,9500000
Large Salvage Tackle I Blueprint,Metropolis,Jita,1E+07,1480000,8520000,85.2,1,1,8520000
Large Core Defense Capacitor Safeguard I,Metropolis,Jita,1890533,399999,1490534,78.842,2,1,2981068
Large Core Defense Capacitor Safeguard I Blueprint,Metropolis,Jita,1250000,1250000,0,0,1,1,0
Large Drone Control Range Augmentor I,Metropolis,Jita,1.09905E+07,3638711,7351791,66.89222,1,9,7351791
Large Drone Control Range Augmentor I Blueprint,Metropolis,Jita,1250000,1250000,0,0,1,1,0
Large Drone Repair Augmentor I,Metropolis,Jita,9950000,6000000,3950000,39.69849,1,1,3950000
Large Drone Repair Augmentor I Blueprint,Metropolis,Jita,1250000,1250000,0,0,1,1,0
Large Drone Scope Chip I,Metropolis,Jita,9990502,5599999,4390503,43.94677,1,1,4390503
Large Drone Scope Chip I Blueprint,Metropolis,Jita,1250000,1250000,0,0,1,1,0
Large Drone Speed Augmentor I,Metropolis,Jita,9770650,6049866,3720784,38.08123,1,1,3720784
Large Drone Speed Augmentor I Blueprint,Metropolis,Jita,1250000,1250000,0,0,1,1,0
Large Drone Durability Enhancer I,Metropolis,Jita,1.199081E+07,8076000,3914811,32.64842,2,5,7829621
Large Drone Durability Enhancer I Blueprint,Metropolis,Jita,1250000,1250000,0,0,1,1,0
Large Drone Mining Augmentor I,Metropolis,Jita,1.099092E+07,9879503,1111413,10.11211,5,61,5557065
Large Drone Mining Augmentor I Blueprint,Metropolis,Jita,1250000,1600000,350000,21.875,1,3,350000
Large Sentry Damage Augmentor I,Metropolis,Jita,1.099094E+07,5428620,5562316,50.60821,1,7,5562316
Large Sentry Damage Augmentor I Blueprint,Metropolis,Jita,1250000,1250000,0,0,1,2,0
Large Stasis Drone Augmentor I,Metropolis,Jita,1.45E+07,9799907,4700093,32.41444,1,2,4700093
Large Stasis Drone Augmentor I Blueprint,Metropolis,Jita,1250000,1250000,0,0,1,1,0
Large Signal Disruption Amplifier I,Metropolis,Jita,1499995,949999.4,549995.6,36.66649,1,1,549995.6
Large Signal Disruption Amplifier I Blueprint,Metropolis,Jita,1250000,1249000,1000,0.08,1,1,1000
Large Emission Scope Sharpener I,Metropolis,Jita,1400000,1699999,299999,17.64701,1,2,299999
Large Emission Scope Sharpener I Blueprint,Metropolis,Jita,1250000,1250000,0,0,1,1,0
Large Memetic Algorithm Bank I,Metropolis,Jita,2000000,840000,1160000,58,1,1,1160000
Large Memetic Algorithm Bank I Blueprint,Metropolis,Jita,1250000,1250000,0,0,1,1,0
Large Liquid Cooled Electronics I,Metropolis,Jita,1,1010.38,1009.38,99.90102,1,9,1009.38
Large Liquid Cooled Electronics I Blueprint,Metropolis,Jita,1250000,1250000,0,0,1,2,0
Large Gravity Capacitor Upgrade I,Metropolis,Jita,1729999,638997,1091002,63.06373,1,1,1091002
Large Gravity Capacitor Upgrade I Blueprint,Metropolis,Jita,1250000,1250000,0,0,1,1,0
Large Capacitor Control Circuit I,Metropolis,Jita,5679061,4499999,1179062,20.76156,7,301,8253431
Large Capacitor Control Circuit I Blueprint,Metropolis,Jita,1250000,1221429,28571.38,2.28571,1,7,28571.38
Large Egress Port Maximizer I,Metropolis,Jita,6990269,2652628,4337641,62.05256,1,19,4337641
Large Egress Port Maximizer I Blueprint,Metropolis,Jita,1250000,1574996,324996.4,20.63474,1,6,324996.4
Large Powergrid Subroutine Maximizer I,Metropolis,Jita,3100000,3400000,300000,8.823529,1,2,300000
Large Powergrid Subroutine Maximizer I Blueprint,Metropolis,Jita,1250000,1250000,0,0,1,1,0
Large Semiconductor Memory Cell I,Metropolis,Jita,1.299099E+07,9124129,3866857,29.76569,4,31,1.546743E+07
Large Semiconductor Memory Cell I Blueprint,Metropolis,Jita,1250000,1250000,0,0,1,1,0
Large Ancillary Current Router I,Metropolis,Jita,1.4E+07,1.493411E+07,934119,6.254934,1,38,934119
Large Ancillary Current Router I Blueprint,Metropolis,Jita,1250000,1250000,0,0,1,1,0
Large Energy Discharge Elutriation I,Metropolis,Jita,4990840,749993.1,4240847,84.97261,1,2,4240847
Large Energy Ambit Extension I,Metropolis,Jita,3990175,1400000,2590175,64.91382,1,1,2590175
Large Energy Locus Coordinator I,Metropolis,Jita,3990165,567332.3,3422833,85.78174,1,3,3422833
Large Energy Metastasis Adjuster I,Metropolis,Jita,2499995,1699999,799996,31.9999,1,1,799996
Large Energy Burst Aerator I,Metropolis,Jita,3980231,2449999,1530232,38.44581,1,5,1530232
Large Energy Collision Accelerator I,Metropolis,Jita,3770257,2255555,1514702,40.17503,1,9,1514702
Large Hybrid Discharge Elutriation I,Metropolis,Jita,1.499074E+07,5750000,9240736,61.64298,1,4,9240736
Large Hybrid Discharge Elutriation I Blueprint,Metropolis,Jita,1250000,1250000,0,0,1,1,0
Large Hybrid Ambit Extension I,Metropolis,Jita,2.2E+07,1.95E+07,2499996,11.36362,1,1,2499996
Large Hybrid Ambit Extension I Blueprint,Metropolis,Jita,1250000,1250000,0,0,1,5,0
Large Hybrid Locus Coordinator I,Metropolis,Jita,2.598023E+07,7526663,1.845356E+07,71.02926,1,3,1.845356E+07
Large Hybrid Locus Coordinator I Blueprint,Metropolis,Jita,1250000,1250000,0,0,1,5,0
Large Hybrid Metastasis Adjuster I,Metropolis,Jita,2.399021E+07,1.98775E+07,4112714,17.1433,1,2,4112714
Large Hybrid Metastasis Adjuster I Blueprint,Metropolis,Jita,1250000,4495495,3245495,72.19439,1,1,3245495
Large Algid Hybrid Administrations Unit I Blueprint,Metropolis,Jita,1250000,1250000,0,0,1,1,0
Large Hybrid Burst Aerator I,Metropolis,Jita,2.78E+07,1.279126E+07,1.500874E+07,53.98827,1,4,1.500874E+07
Large Hybrid Burst Aerator I Blueprint,Metropolis,Jita,1250000,4494899,3244899,72.1907,1,1,3244899
Large Hybrid Collision Accelerator I,Metropolis,Jita,3.999039E+07,1.574678E+07,2.424361E+07,60.62358,1,3,2.424361E+07
Large Hybrid Collision Accelerator I Blueprint,Metropolis,Jita,1250000,4442658,3192658,71.86369,1,1,3192658
Large Hydraulic Bay Thrusters I,Metropolis,Jita,8990556,7094606,1895950,21.08824,2,28,3791900
Large Hydraulic Bay Thrusters I Blueprint,Metropolis,Jita,1250000,1111111,138889,11.11112,1,1,138889
Large Warhead Rigor Catalyst I,Metropolis,Jita,8990556,6999997,1990559,22.14055,3,22,5971677
Large Warhead Rigor Catalyst I Blueprint,Metropolis,Jita,1250000,1250000,0,0,1,1,0
