ItemName,Region,BaseRegion,AveragePrice,BaseAveragePrice,Difference,ProfitMargin,Volume,BaseVolume,AverageVolumeProfitMarginPotential,PotentialDailyProfit
Basic Energized Kinetic Membrane,Metropolis,Jita,0.01,25500.15,25500.14,99.99996,1,2,99.99996,51000.28
Energized Kinetic Membrane I,Metropolis,Jita,0.01,75931.03,75931.02,99.99999,1,5,300,379655.1
Energized Kinetic Membrane II,Metropolis,Jita,775000.6,409362.9,365637.7,47.17902,1,66,1556.908,2.413209E+07
Basic Energized Thermal Membrane,Metropolis,Jita,50000,125.07,49874.93,99.74986,1,1,99.74986,49874.93
Energized Thermal Membrane I,Metropolis,Jita,100000,96330.34,3669.656,3.669656,1,3,7.339313,11008.97
Energized Thermal Membrane II,Metropolis,Jita,20000,477742.4,457742.4,95.81364,1,20,958.1365,9154848
Basic Energized Adaptive Nano Membrane,Metropolis,Jita,2E+07,1643423,1.835658E+07,91.78289,1,2,91.78289,3.671316E+07
Energized Adaptive Nano Membrane I,Metropolis,Jita,168000,98428.58,69571.42,41.41156,1,71,1490.816,4939571
Energized Adaptive Nano Membrane II,Metropolis,Jita,581441.4,600000,18558.63,3.093104,58,2197,3485.928,4.07733E+07
Armor Thermal Hardener I,Metropolis,Jita,238000,35999.93,202000.1,84.87398,1,14,594.1179,2828001
1600mm Steel Plates I,Metropolis,Jita,165517.1,1200000,1034483,86.2069,2,471,20344.83,4.872412E+08
Cap Booster 150,Metropolis,Jita,2899.98,1329.86,1570.12,54.14244,140,5521,153223.1,8668632
Cap Booster 200,Metropolis,Jita,1500,1788,288,16.10738,532,17111,142083.2,4927968
Cap Booster 400,Metropolis,Jita,150.6,5473.95,5323.35,97.24879,17,9871,480798,5.254679E+07
Cap Booster 800,Metropolis,Jita,1160,4220,3060,72.51185,146,6446,238999,1.972476E+07
100mm Steel Plates I,Metropolis,Jita,74999.99,27997.2,47002.79,62.6704,1,2,62.6704,94005.59
200mm Steel Plates I,Metropolis,Jita,154332.6,68333.3,85999.34,55.72337,3,3,167.1701,257998
400mm Steel Plates I,Metropolis,Jita,378997.6,150797.9,228199.8,60.2114,1,6,180.6342,1369199
800mm Steel Plates I,Metropolis,Jita,590000,419576.9,170423.1,28.88527,1,8,115.5411,1363385
Armor EM Hardener I,Metropolis,Jita,200.01,43355.48,43155.47,99.53867,127,100,11247.87,5480745
Armor Explosive Hardener I,Metropolis,Jita,239000,73009.52,165990.5,69.45208,1,21,763.9729,3485800
Armor Kinetic Hardener I,Metropolis,Jita,250000,49999,200001,80.0004,1,116,4640.023,2.320012E+07
400mm Rolled Tungsten Compact Plates,Metropolis,Jita,120801.4,110989.9,9811.523,8.122026,5,990,4036.647,9713408
400mm Crystalline Carbonide Restrained Plates,Metropolis,Jita,71900.93,93109.03,21208.1,22.77771,10,622,7197.755,1.319144E+07
800mm Rolled Tungsten Compact Plates,Metropolis,Jita,122277.7,261097.6,138820,53.16783,16,869,23500.18,1.206345E+08
800mm Crystalline Carbonide Restrained Plates,Metropolis,Jita,225100,254106,29005.97,11.41491,9,697,4029.463,2.021716E+07
1600mm Rolled Tungsten Compact Plates,Metropolis,Jita,424373.2,439501,15127.84,3.44205,8,1304,2257.985,1.972671E+07
1600mm Crystalline Carbonide Restrained Plates,Metropolis,Jita,200004.3,434001,233996.7,53.91617,9,1358,36824.74,3.177675E+08
100mm Rolled Tungsten Compact Plates,Metropolis,Jita,3833.34,8551.02,4717.68,55.17096,6,500,13958.25,2358840
100mm Crystalline Carbonide Restrained Plates,Metropolis,Jita,6001.88,6800.01,798.1299,11.73719,8,333,1995.322,265777.3
200mm Rolled Tungsten Compact Plates,Metropolis,Jita,47351.16,40220.64,7130.52,15.05881,11,771,5887.993,5497631
200mm Crystalline Carbonide Restrained Plates,Metropolis,Jita,31865.68,36024,4158.32,11.54319,3,673,3901.6,2798550
Small Remote Armor Repairer I,Metropolis,Jita,3920,5902.14,1982.14,33.58341,5,19,403.0009,37660.66
Medium Remote Armor Repairer I,Metropolis,Jita,0.01,20759.07,20759.06,99.99995,1,15,799.9996,311385.9
Large Remote Armor Repairer I,Metropolis,Jita,90000,45760.28,44239.72,49.15524,1,6,147.4657,265438.3
Vengeance,Metropolis,Jita,4.099998E+07,3.197528E+07,9024694,22.01146,1,14,154.0802,1.263457E+08
Prototype Cloaking Device I,Metropolis,Jita,1231945,1310495,78549.5,5.993881,22,930,2853.087,7.305103E+07
Wolf,Metropolis,Jita,3.795745E+07,3.208693E+07,5870524,15.46606,1,49,386.6516,2.876557E+08
Nemesis,Metropolis,Jita,3.501989E+07,2.873489E+07,6285002,17.94695,1,51,466.6207,3.205351E+08
Hawk,Metropolis,Jita,4.040012E+07,3.548989E+07,4910228,12.15399,1,61,376.7738,2.995239E+08
Harpy,Metropolis,Jita,4.390224E+07,4.836852E+07,4466280,9.233856,1,34,156.9756,1.518535E+08
Hyena,Metropolis,Jita,3.2E+07,2.434408E+07,7655922,23.92476,1,19,239.2476,1.454625E+08
Retribution,Metropolis,Jita,3.494709E+07,3.874009E+07,3793004,9.790901,2,62,313.3088,2.351662E+08
Deep Core Mining,Metropolis,Jita,500000,1073456,573456,53.42147,1,55,1495.801,3.154008E+07
Mercoxit,Metropolis,Jita,0.01,10000.46,10000.45,99.9999,6,2441,122299.9,2.44111E+07
Morphite,Metropolis,Jita,8398.97,7608.42,790.5498,9.412461,19872,2654256,1.258506E+07,2.098322E+09
Jaguar,Metropolis,Jita,3.2E+07,3.722443E+07,5224432,14.03495,1,87,617.538,4.545256E+08
High Energy Physics,Metropolis,Jita,5000500,8551289,3550789,41.52344,2,28,622.8516,9.94221E+07
Plasma Physics,Metropolis,Jita,119000,3538102,3419102,96.63661,1,54,2609.188,1.846315E+08
Nanite Engineering,Metropolis,Jita,1.5E+07,1.13473E+07,3652698,24.35132,1,32,389.6211,1.168863E+08
Hydromagnetic Physics,Metropolis,Jita,7511000,8498310,987310,11.61772,2,34,209.119,3.356854E+07
Amarr Starship Engineering,Metropolis,Jita,1.25E+07,4400900,8099100,64.7928,1,23,777.5136,1.862793E+08
Minmatar Starship Engineering,Metropolis,Jita,1.5E+07,1838352,1.316165E+07,87.74432,2,58,2632.33,7.633756E+08
Graviton Physics,Metropolis,Jita,27000,1.279768E+07,1.277068E+07,99.78902,1,56,2794.093,7.15158E+08
Laser Physics,Metropolis,Jita,700000,8499982,7799982,91.76469,1,62,2844.705,4.835989E+08
Electromagnetic Physics,Metropolis,Jita,1.5E+07,1.073105E+07,4268947,28.45965,2,25,369.9754,1.067237E+08
Rocket Science,Metropolis,Jita,1.5E+07,1.074995E+07,4250054,28.33369,1,39,566.6738,1.657521E+08
Gallente Starship Engineering,Metropolis,Jita,1.5E+07,2062651,1.293735E+07,86.24899,1,68,2932.466,8.797397E+08
Nuclear Physics,Metropolis,Jita,1.5E+07,4939969,1.006003E+07,67.06687,2,26,938.9362,2.615608E+08
Mechanical Engineering,Metropolis,Jita,1.5E+07,9766958,5233042,34.88695,1,35,627.9651,1.831565E+08
Electronic Engineering,Metropolis,Jita,1.5E+07,1.271226E+07,2287742,15.25161,2,32,259.2774,7.320774E+07
Caldari Starship Engineering,Metropolis,Jita,9574722,2602604,6972118,72.81797,36,57,3349.627,3.974107E+08
Quantum Physics,Metropolis,Jita,1.4E+07,1.01409E+07,3859105,27.56503,1,46,633.9958,1.775188E+08
R.Db - Viziam,Metropolis,Jita,2.01,116.05,114.04,98.26798,100,300,19653.6,34212
R.Db - Khanid Innovation,Metropolis,Jita,450,115.05,334.95,74.43333,6,300,11388.3,100485
R.Db - Carthum Conglomerate,Metropolis,Jita,500,52.56,447.44,89.488,100,100,8948.8,44744
R.Db - Thukker Mix,Metropolis,Jita,2,899.95,897.95,99.77776,100,1100,59866.66,987745
R.Db - Boundless Creations,Metropolis,Jita,1,152.1,151.1,99.34254,100,200,14901.38,30220
R.Db - Core Complexion,Metropolis,Jita,1.01,55.04,54.03,98.16497,100,5800,289586.7,313374
R.Db - Ishukone,Metropolis,Jita,500,474.88,25.12,5.023999,66,8622,21824.25,216584.6
R.Db - Kaalakiota,Metropolis,Jita,0.01,999.99,999.98,99.999,90,1000,54499.46,999980
R.Db - Roden Shipyards,Metropolis,Jita,586.24,559.99,26.25,4.477688,1,1301,2914.975,34151.25
R.Db - CreoDron,Metropolis,Jita,550.99,295.78,255.21,46.31844,20,8422,195510.2,2149379
R.Db - Duvolle Labs,Metropolis,Jita,1,339.88,338.88,99.70578,100,1600,84749.91,542208
R.A.M.- Armor/Hull Tech,Metropolis,Jita,200,286.96,86.95999,30.30387,100,14535,221733.4,1263964
R.A.M.- Ammunition Tech,Metropolis,Jita,480,95.68,384.32,80.06667,1000,3869,194882.3,1486934
R.A.M.- Starship Tech,Metropolis,Jita,200,335.99,135.99,40.47442,9025,72496,1649737,9858730
R.A.M.- Robotics,Metropolis,Jita,315,289.99,25.01001,7.939686,50,66823,265471.3,1671244
R.A.M.- Energy Tech,Metropolis,Jita,200,234.86,34.86,14.84289,31,40834,303269.8,1423473
R.A.M.- Electronics,Metropolis,Jita,5.15,299.98,294.83,98.28322,100,71537,3520308,2.109125E+07
R.A.M.- Shield Tech,Metropolis,Jita,300,215.96,84.03999,28.01333,10,33803,473593.4,2840804
R.A.M.- Weapon Tech,Metropolis,Jita,5.04,207.68,202.64,97.5732,200,20872,1028031,4229502
Huge Secure Container,Metropolis,Jita,488900,195749.5,293150.5,59.96124,1,8,239.845,2345204
Giant Secure Container,Metropolis,Jita,189333.8,201000,11666.16,5.804058,7,220,655.8586,2566555
Datacore - Defensive Subsystems Engineering,Metropolis,Jita,1.07,9899.99,9898.92,99.98919,11,2346,117787.3,2.322287E+07
Molecular Engineering,Metropolis,Jita,1.5E+07,9821379,5178621,34.52414,1,22,379.7655,1.139297E+08
Plasma Thruster,Metropolis,Jita,64666.71,61797.86,2868.852,4.436365,60,16641,37043.65,4.774056E+07
Ion Thruster,Metropolis,Jita,60000,67000,7000,10.44776,28,18022,94291.05,1.26154E+08
Fusion Thruster,Metropolis,Jita,101006.2,58859.96,42146.24,41.72639,790,9368,211928.3,3.94826E+08
Magpulse Thruster,Metropolis,Jita,62000.55,61990,10.55078,0.01701724,110,2616,23.19449,27600.84
Gravimetric Sensor Cluster,Metropolis,Jita,5000.09,36998.19,31998.1,86.48558,18,13928,603063.9,4.456696E+08
Magnetometric Sensor Cluster,Metropolis,Jita,37000,37093.9,93.89844,0.2531371,3,14110,1786.136,1324907
Ladar Sensor Cluster,Metropolis,Jita,37500,34990,2510,6.693333,126,14509,48975.12,3.641759E+07
Radar Sensor Cluster,Metropolis,Jita,305.2,35988.86,35683.66,99.15196,1,5459,270684.8,1.947971E+08
Nanomechanical Microprocessor,Metropolis,Jita,57000,67697,10697,15.80129,12,68589,541984.3,7.336965E+08
Nanoelectrical Microprocessor,Metropolis,Jita,69000,75368.88,6368.883,8.450281,33,77834,328994.8,4.957156E+08
Quantum Microprocessor,Metropolis,Jita,50001.08,76982,26980.92,35.04835,10,94490,1656035,2.549427E+09
Photon Microprocessor,Metropolis,Jita,64000,56989.93,7010.07,10.95323,229,146652,804405.6,1.028041E+09
Fernite Carbide Composite Armor Plate,Metropolis,Jita,10001.02,11487.85,1486.83,12.94263,1,133447,863584.2,1.98413E+08
Tungsten Carbide Armor Plate,Metropolis,Jita,2000,14899.96,12899.96,86.57715,1,158858,6876737,2.049262E+09
Titanium Diborite Armor Plate,Metropolis,Jita,2000,12387.95,10387.95,83.85528,12,17068,716124.1,1.773015E+08
Crystalline Carbonide Armor Plate,Metropolis,Jita,9266.66,11700,2433.34,20.79778,162,135114,1406720,3.287783E+08
Fusion Reactor Unit,Metropolis,Jita,6999.99,189947,182947,96.31477,500,5737,300309.4,1.049567E+09
Nuclear Reactor Unit,Metropolis,Jita,500000,188887.9,311112.1,62.22241,36,8379,261769.7,2.606808E+09
Antimatter Reactor Unit,Metropolis,Jita,90000.01,190000,99999.99,52.63158,16,2530,67000,2.53E+08
Graviton Reactor Unit,Metropolis,Jita,2500,190999,188499,98.69109,9,4111,203303.7,7.749194E+08
Electrolytic Capacitor Unit,Metropolis,Jita,66000,62086.43,3913.57,5.929652,118,22345,66595.92,8.744873E+07
Scalar Capacitor Unit,Metropolis,Jita,100000,72481.97,27518.03,27.51803,30,7093,97991.71,1.951854E+08
Oscillator Capacitor Unit,Metropolis,Jita,1000,54999.97,53999.97,98.18182,13,45080,2213607,2.434319E+09
Tesseract Capacitor Unit,Metropolis,Jita,3000,71088,68088,95.77988,28,76967,3687238,5.240529E+09
Deflection Shield Emitter,Metropolis,Jita,45000,61196.03,16196.03,26.46582,4,7146,94615.3,1.157368E+08
Pulse Shield Emitter,Metropolis,Jita,70000,59998.99,10001.01,14.28716,165,22022,158487.5,2.202423E+08
Linear Shield Emitter,Metropolis,Jita,1150.55,61569.97,60419.42,98.13131,8,12449,611161.8,7.521613E+08
Sustained Shield Emitter,Metropolis,Jita,60000,59699.99,300.0117,0.5000196,4,19335,4834.689,5800727
Shield Boost Amplifier I,Metropolis,Jita,379019,111984.6,267034.4,70.45409,5,72,2677.255,1.922648E+07
Micro Auxiliary Power Core I,Metropolis,Jita,149077,155000,5923.047,3.821321,13,1491,2873.633,8831263
Thermal Shield Compensation,Metropolis,Jita,150000,205031.5,55031.55,26.84053,4,51,724.6942,2806609
Armored Warfare Specialist,Metropolis,Jita,500000,492775.2,7224.813,1.444963,1,8,5.77985,57798.5
Skirmish Warfare Specialist,Metropolis,Jita,500000,1244418,744418.3,59.82058,1,7,239.2823,5210928
Wing Command,Metropolis,Jita,2187773,3955000,1767227,44.68336,2,10,268.1002,1.767227E+07
Improved Cloaking Device II,Metropolis,Jita,4895918,3249987,1645931,33.61843,25,581,10186.38,9.562856E+08
Covert Ops Cloaking Device II,Metropolis,Jita,5884596,5500000,384596,6.53564,29,1980,6561.782,7.615001E+08
Cloaking,Metropolis,Jita,5200667,5098175,102492,1.970747,3,82,82.77139,8404344
Anchoring,Metropolis,Jita,75000,93541.77,18541.77,19.82192,1,96,951.4521,1780010
Pax Amarria,Metropolis,Jita,98.85,98999.99,98901.14,99.90015,34,10,2197.803,3362639
Defunct Drone Sensor Module,Metropolis,Jita,1,0.02,0.98,98,4,4,392,3.92
Warp Core Stabilizer II,Metropolis,Jita,837563.1,500000,337563.1,40.303,10,943,19184.23,3.18322E+08
Armor EM Hardener II,Metropolis,Jita,1899990,1797812,102177.8,5.377805,2,66,182.8454,6743732
Armor Kinetic Hardener II,Metropolis,Jita,1900978,2090000,189022.3,9.044127,5,169,786.8391,3.194476E+07
Armor Explosive Hardener II,Metropolis,Jita,2200000,2142899,57101.25,2.595511,2,268,350.394,1.530314E+07
Armor Thermal Hardener II,Metropolis,Jita,2117945,2188989,71044.5,3.245539,2,145,236.9244,1.030145E+07
Particle Accelerator Unit,Metropolis,Jita,10903.35,33197.86,22294.51,67.15647,3,73019,2451950,1.627923E+09
Laser Focusing Crystals,Metropolis,Jita,17512.46,35020.56,17508.1,49.99377,57,65994,1651044,1.155429E+09
Superconductor Rails,Metropolis,Jita,35000,32999.54,2000.461,5.715603,24,18262,52257.76,3.653242E+07
Thermonuclear Trigger Unit,Metropolis,Jita,197.23,29989.63,29792.4,99.34234,4,87676,4355168,2.612079E+09
Nuclear Pulse Generator,Metropolis,Jita,2000,28990,26990,93.10107,21,8884,414485.9,2.397792E+08
Graviton Pulse Generator,Metropolis,Jita,15999.99,27104.36,11104.37,40.96894,26,9108,187105.2,1.011386E+08
EM Pulse Generator,Metropolis,Jita,5000,34298.75,29298.75,85.42221,12,7372,315378.8,2.159904E+08
Plasma Pulse Generator,Metropolis,Jita,45907.92,31774.53,14133.39,30.78639,54,989,16039.71,1.397793E+07
Glossy Compound,Metropolis,Jita,4025,13002.64,8977.64,69.04475,1,58,2002.298,520703.1
Plush Compound,Metropolis,Jita,1506.01,7013.18,5507.17,78.526,42,53,3690.722,291880
Sheen Compound,Metropolis,Jita,518.88,501.01,17.87,3.443955,1,30,51.65933,536.0999
Motley Compound,Metropolis,Jita,401.21,1752.5,1351.29,77.10642,1,361,13956.26,487815.7
Opulent Compound,Metropolis,Jita,14.13,9034,9019.87,99.84359,17,10,1297.967,153337.8
Dark Compound,Metropolis,Jita,14.14,1433.34,1419.2,99.01349,32,451,23862.25,640059.2
Lucent Compound,Metropolis,Jita,101.16,1842.01,1740.85,94.50817,1,28,1323.114,48743.8
Condensed Alloy,Metropolis,Jita,2.13,207.01,204.88,98.97106,1,79,3958.843,16185.52
Gleaming Alloy,Metropolis,Jita,1.2,1038.05,1036.85,99.88441,9,18,1298.497,18663.3
Crystal Compound,Metropolis,Jita,6.14,1136.34,1130.2,99.45967,1,52,2585.951,58770.4
R.Db - Lai Dai,Metropolis,Jita,2,61.03,59.03,96.72292,100,300,19344.58,17709
Protein Delicacies,Metropolis,Jita,246.1,200,46.10001,18.73223,47886,195270,2277427,9001948
Synthetic Coffee,Metropolis,Jita,225000,71407.15,153592.8,68.26349,1,92,3140.121,1.413054E+07
Falcon,Metropolis,Jita,1.391128E+08,2.079889E+08,6.88761E+07,33.11528,2,9,165.5764,6.198849E+08
Rook,Metropolis,Jita,2.74199E+08,1.754E+08,9.879901E+07,36.03186,1,2,36.03186,1.97598E+08
Huginn,Metropolis,Jita,2.654468E+08,2.006228E+08,6.482403E+07,24.42073,1,27,341.8902,1.750249E+09
Rapier,Metropolis,Jita,2.2E+08,2.08738E+08,1.1262E+07,5.119091,1,10,25.59546,1.1262E+08
Pilgrim,Metropolis,Jita,2.72E+08,2.371353E+08,3.48647E+07,12.81791,1,9,64.08952,3.137823E+08
Arazu,Metropolis,Jita,1.350009E+08,2.095331E+08,7.453218E+07,35.5706,1,14,248.9942,1.04345E+09
Lachesis,Metropolis,Jita,1.740001E+08,2.199863E+08,4.598614E+07,20.9041,1,13,146.3287,5.978199E+08
Scimitar,Metropolis,Jita,2.29202E+08,2.065955E+08,2.260659E+07,9.863172,1,43,216.9898,9.720835E+08
Basilisk,Metropolis,Jita,2.6369E+08,2.299327E+08,3.375725E+07,12.80187,1,26,166.4243,8.776884E+08
Guardian,Metropolis,Jita,1.52244E+08,2.285524E+08,7.63084E+07,33.3877,1,27,467.4279,2.060327E+09
Oneiros,Metropolis,Jita,2.011222E+08,1.964329E+08,4689360,2.331597,1,11,13.98958,5.158296E+07
Cerberus,Metropolis,Jita,2.7E+08,2.698593E+08,140672,0.05210074,1,84,2.188231,1.181645E+07
Onyx,Metropolis,Jita,3.53E+08,3.276131E+08,2.538691E+07,7.19176,1,19,71.91759,4.823513E+08
Vagabond,Metropolis,Jita,2.55E+08,2.358884E+08,1.91116E+07,7.494745,1,13,52.46322,2.484508E+08
Zealot,Metropolis,Jita,1.86165E+08,2.192859E+08,3.312086E+07,15.10397,2,7,60.41587,2.31846E+08
Ishtar,Metropolis,Jita,2.49999E+08,2.25589E+08,2.440998E+07,9.764033,1,51,253.8649,1.244909E+09
Eagle,Metropolis,Jita,2.24793E+08,2.714231E+08,4.663006E+07,17.17985,1,26,223.338,1.212382E+09
Broadsword,Metropolis,Jita,3.045E+08,2.952628E+08,9237152,3.033547,2,21,33.36902,1.939802E+08
Muninn,Metropolis,Jita,2.26E+08,2.579877E+08,3.198774E+07,12.39894,1,32,198.383,1.023608E+09
Devoter,Metropolis,Jita,2.975E+08,3.645167E+08,6.701674E+07,18.38509,2,12,128.6956,8.042008E+08
Sacrilege,Metropolis,Jita,2.8E+08,2.606042E+08,1.939582E+07,6.92708,1,28,96.97913,5.430831E+08
Phobos,Metropolis,Jita,4.401135E+08,2.852748E+08,1.548387E+08,35.18153,1,7,140.7261,1.083871E+09
Deimos,Metropolis,Jita,2.63969E+08,2.23811E+08,4.015798E+07,15.21314,1,8,60.85258,3.212639E+08
Manticore,Metropolis,Jita,3.2185E+07,3.498218E+07,2797180,7.996015,2,53,215.8924,1.482505E+08
Hound,Metropolis,Jita,3.59954E+07,3.299984E+07,2995564,8.322075,1,185,773.9529,5.541793E+08
Purifier,Metropolis,Jita,3.98004E+07,2.962161E+07,1.017879E+07,25.57459,1,95,1227.58,9.669848E+08
Ishkur,Metropolis,Jita,3.4E+07,2.76984E+07,6301598,18.53411,1,16,148.2729,1.008256E+08
Enyo,Metropolis,Jita,3.4988E+07,3.395113E+07,1036864,2.963485,1,39,59.2697,4.04377E+07
Slaver,Metropolis,Jita,200.01,100.42,99.59,49.79251,5,5,248.9626,497.95
50MN Microwarpdrive I,Metropolis,Jita,141992,85084.32,56907.63,40.07807,3,93,1923.747,5292410
500MN Microwarpdrive I,Metropolis,Jita,1921025,541345.3,1379680,71.81998,3,18,718.1998,2.483423E+07
10MN Afterburner I,Metropolis,Jita,43999.95,17000,26999.95,61.36359,6,118,3804.542,3185994
10MN Afterburner II,Metropolis,Jita,2948885,2486004,462880.5,15.6968,9,1272,10045.95,5.88784E+08
100MN Afterburner I,Metropolis,Jita,395995,113153.9,282841.2,71.42543,1,36,1285.658,1.018228E+07
100MN Afterburner II,Metropolis,Jita,3554458,3599899,45441,1.262285,4,139,89.62227,6316299
50MN Microwarpdrive II,Metropolis,Jita,3000857,5422440,2421583,44.65855,3,269,6073.563,6.514058E+08
500MN Microwarpdrive II,Metropolis,Jita,7321121,8942750,1621629,18.13345,5,94,888.539,1.524331E+08
Interceptors,Metropolis,Jita,2114420,2310271,195851,8.477404,1,29,127.1611,5679679
Covert Ops,Metropolis,Jita,5950000,4892595,1057405,17.77151,2,40,373.2018,4.22962E+07
Assault Frigates,Metropolis,Jita,5000000,7756000,2756000,35.53378,2,15,284.2702,4.133999E+07
Logistics Cruisers,Metropolis,Jita,3E+07,3.31881E+07,3188096,9.606143,2,21,105.6676,6.695002E+07
Interdictors,Metropolis,Jita,2.5E+07,2.49793E+07,20700,0.0828,1,24,0.9936,496800
Large Remote Capacitor Transmitter II,Metropolis,Jita,3129702,5360000,2230298,41.61004,11,224,4868.375,4.995868E+08
Deep Core Mining Laser I,Metropolis,Jita,711511.1,348996.8,362514.3,50.94992,4,145,3770.294,5.256457E+07
Homeless,Metropolis,Jita,1004.01,3894.29,2890.28,74.21841,10,47,2078.115,135843.2
Research Project Management,Metropolis,Jita,4E+07,4.249937E+07,2499372,5.880962,1,2,5.880962,4998744
Arkonor Processing,Metropolis,Jita,400000,357333.6,42666.38,10.66659,3,10,63.99956,426663.8
Bistot Processing,Metropolis,Jita,375000,319572.7,55427.28,14.78061,2,11,88.68365,609700.1
Crokite Processing,Metropolis,Jita,350000,272728.5,77271.5,22.07757,3,12,154.543,927258
Dark Ochre Processing,Metropolis,Jita,325000,315196.1,9803.875,3.016577,1,12,18.09946,117646.5
Gneiss Processing,Metropolis,Jita,300000,278375.4,21624.63,7.208209,2,17,64.87388,367618.6
Hedbergite Processing,Metropolis,Jita,250000,255293.5,5293.516,2.073502,3,17,20.73502,89989.77
Hemorphite Processing,Metropolis,Jita,225000,259809.8,34809.84,13.3982,1,8,53.5928,278478.8
Jaspet Processing,Metropolis,Jita,187500,228993.2,41493.2,18.11984,2,12,126.8389,497918.4
Kernite Processing,Metropolis,Jita,175000,168728.5,6271.469,3.583696,1,8,14.33479,50171.75
Mercoxit Processing,Metropolis,Jita,500000,532379.6,32379.63,6.082056,1,11,36.49233,356175.9
Omber Processing,Metropolis,Jita,150000,292517.9,142517.9,48.72109,3,16,438.4898,2280287
Plagioclase Processing,Metropolis,Jita,100000,105366.6,5366.594,5.093259,1,13,35.65282,69765.72
Pyroxeres Processing,Metropolis,Jita,125000,363490.1,238490.1,65.61117,1,18,590.5005,4292821
Scordite Processing,Metropolis,Jita,75000,66930.73,8069.273,10.75903,1,15,86.07225,121039.1
Spodumain Processing,Metropolis,Jita,325000,263863.6,61136.44,18.81121,1,11,112.8673,672500.8
Veldspar Processing,Metropolis,Jita,37500,43419.32,5919.32,13.63292,1,11,81.79751,65112.52
Scrapmetal Processing,Metropolis,Jita,500000,577628.8,77628.75,13.43921,3,7,67.19606,543401.3
Mobile Small Warp Disruptor I,Metropolis,Jita,58381.09,592990.5,534609.4,90.15481,1,134,6040.372,7.163766E+07
Mobile Medium Warp Disruptor I,Metropolis,Jita,4000000,2198951,1801049,45.02623,3,104,2386.39,1.873091E+08
Mobile Large Warp Disruptor I,Metropolis,Jita,9666665,7462415,2204250,22.80259,6,155,1824.207,3.416588E+08
Small Artillery Specialization,Metropolis,Jita,899900,600188.3,299711.8,33.30501,1,178,2964.146,5.334869E+07
Medium Artillery Specialization,Metropolis,Jita,5000000,1304009,3695991,73.91982,1,117,4361.269,4.324309E+08
Large Artillery Specialization,Metropolis,Jita,5450000,4000001,1449999,26.60549,9,107,1543.118,1.551499E+08
Medium Beam Laser Specialization,Metropolis,Jita,8417000,2766385,5650615,67.13336,1,13,469.9335,7.345799E+07
Large Beam Laser Specialization,Metropolis,Jita,8999998,7384680,1615318,17.94798,1,32,287.1677,5.169018E+07
Medium Railgun Specialization,Metropolis,Jita,3770000,2633790,1136210,30.1382,1,26,391.7966,2.954146E+07
Large Railgun Specialization,Metropolis,Jita,22000,6998200,6976200,99.68563,1,20,996.8563,1.39524E+08
Medium Autocannon Specialization,Metropolis,Jita,3106905,1300000,1806905,58.15771,35,114,4303.671,2.059871E+08
Large Autocannon Specialization,Metropolis,Jita,8987900,4515000,4472900,49.7658,1,108,2687.353,4.830732E+08
Small Blaster Specialization,Metropolis,Jita,1449999,968945,481053.9,33.17616,1,25,431.29,1.202635E+07
Medium Blaster Specialization,Metropolis,Jita,3490000,2469321,1020679,29.24581,1,13,204.7207,1.326882E+07
Large Blaster Specialization,Metropolis,Jita,1.1E+07,6999618,4000382,36.36711,2,6,145.4684,2.400229E+07
Small Pulse Laser Specialization,Metropolis,Jita,4200000,963023,3236977,77.07088,1,24,924.8506,7.768745E+07
Medium Pulse Laser Specialization,Metropolis,Jita,9490000,2610478,6879522,72.49233,1,10,362.4617,6.879522E+07
Large Pulse Laser Specialization,Metropolis,Jita,8999999,7871704,1128296,12.53662,1,14,87.75632,1.579614E+07
Medium Remote Capacitor Transmitter I,Metropolis,Jita,100000,58333.8,41666.2,41.6662,8,6,291.6634,333329.6
Capital Remote Capacitor Transmitter I,Metropolis,Jita,2.09999E+07,2.740429E+07,6404388,23.37002,1,34,397.2904,2.177492E+08
Medium Remote Capacitor Transmitter II,Metropolis,Jita,2349999,2422539,72540,2.994379,2,34,53.89882,2466360
Capital Remote Capacitor Transmitter II,Metropolis,Jita,3E+08,4.1999E+07,2.58001E+08,86.00033,1,1,86.00033,2.58001E+08
Large Remote Capacitor Transmitter I,Metropolis,Jita,0.01,959748.8,959748.8,100,4,42,2300,4.030945E+07
Amarr Control Tower,Metropolis,Jita,3E+08,3.7E+08,7E+07,18.91892,1,1,18.91892,7E+07
Gallente Control Tower,Metropolis,Jita,1.89E+08,1.6E+08,2.899998E+07,15.34391,2,1,15.34391,5.799997E+07
Ship Maintenance Array,Metropolis,Jita,4.5E+07,2.363836E+07,2.136164E+07,47.4703,1,15,379.7624,3.204245E+08
Reprocessing Array,Metropolis,Jita,2.1E+07,4.525E+07,2.425E+07,53.59116,1,4,107.1823,9.699998E+07
Compression Array,Metropolis,Jita,4.4E+07,5.466667E+07,1.066667E+07,19.5122,1,3,39.02439,3.2E+07
Sovereignty,Metropolis,Jita,5E+08,5.03105E+08,3104992,0.6171658,1,2,0.6171658,6209984
Science Graduates,Metropolis,Jita,700000,631928,68072,9.724571,10,30,194.4914,2042160
Medium Energy Nosferatu I,Metropolis,Jita,349999,27233.99,322765,92.21883,1,12,553.313,3873180
Medium Energy Nosferatu II,Metropolis,Jita,6000000,3896999,2103001,35.05002,2,188,3329.752,3.953642E+08
