ItemName,Region,BaseRegion,AveragePrice,BaseAveragePrice,Difference,ProfitMargin,Volume,BaseVolume,PotentialDailyProfit
Enduring Electronics,Metropolis,Jita,"5,400.00","33,150.01","27,750.01",83.71,169.00,"3,864.00","4,689,752.00"
Medium Salvage Tackle II,Metropolis,Jita,"41,331,330.00","42,893,560.00","1,562,232.00",3.64,3.00,44.00,"4,686,696.00"
Ship Scanner II,Metropolis,Jita,"2,997,988.00","656,000.00","2,341,988.00",78.12,2.00,269.00,"4,683,977.00"
Medium Remote Hull Repairer II,Metropolis,Jita,"1,159,999.00","3,499,994.00","2,339,995.00",66.86,2.00,1.00,"4,679,990.00"
Centii C-Type Kinetic Plating,Metropolis,Jita,"4,999,999.00","321,000.00","4,678,999.00",93.58,1.00,1.00,"4,678,999.00"
Mjolnir Javelin Torpedo,Metropolis,Jita,"2,492.56","1,443.85","1,048.71",42.07,"4,451.00","66,267.00","4,667,809.00"
Women's 'Excursion' Pants (black/red/gold),Metropolis,Jita,"5,000,000.00","334,001.00","4,665,999.00",93.32,1.00,3.00,"4,665,999.00"
Gistum A-Type 50MN Microwarpdrive,Metropolis,Jita,"255,000,000.00","250,335,200.00","4,664,752.00",1.83,1.00,8.00,"4,664,752.00"
Sleeper Encryption Methods,Metropolis,Jita,"19,475,000.00","14,812,500.00","4,662,500.00",23.94,1.00,8.00,"4,662,500.00"
Serpentis 3D Scanner Gamut,Metropolis,Jita,"2,223,664.00","6,884,479.00","4,660,814.00",67.70,1.00,24.00,"4,660,814.00"
Gravid Small Shield Extender Mutaplasmid,Metropolis,Jita,"5,000,000.00","339,938.10","4,660,062.00",93.20,1.00,19.00,"4,660,062.00"
True Sansha Quad Beam Laser,Metropolis,Jita,"15,000,000.00","19,660,000.00","4,659,998.00",23.70,1.00,5.00,"4,659,998.00"
Aurora L,Metropolis,Jita,"699,998.00","467,054.00","232,944.00",33.28,20.00,"1,512.00","4,658,881.00"
Hyperflurite Reaction Formula,Metropolis,Jita,"10,000,000.00","5,345,435.00","4,654,565.00",46.55,1.00,21.00,"4,654,565.00"
350mm Railgun I,Metropolis,Jita,"2,500,000.00","178,000.00","2,322,000.00",92.88,2.00,1.00,"4,644,000.00"
Caldari Navy Small Graviton Smartbomb,Metropolis,Jita,"5,000,000.00","360,000.00","4,640,000.00",92.80,1.00,1.00,"4,640,000.00"
Gravid Stasis Webifier Mutaplasmid,Metropolis,Jita,"19,000,000.00","14,361,100.00","4,638,900.00",24.42,1.00,125.00,"4,638,900.00"
Cap Recharger II,Metropolis,Jita,"630,994.30","578,998.60","51,995.75",8.24,89.00,"2,134.00","4,627,622.00"
425mm AutoCannon II,Metropolis,Jita,"1,304,459.00","1,464,000.00","159,540.80",10.90,29.00,799.00,"4,626,682.00"
Coolant,Metropolis,Jita,"11,093.50","11,560.01",466.51,4.04,"9,915.00","1,040,184.00","4,625,445.00"
Small Energy Burst Aerator II,Metropolis,Jita,"6,038,092.00","1,414,550.00","4,623,542.00",76.57,1.00,44.00,"4,623,542.00"
'Dyad' Co-Processor I,Metropolis,Jita,"15,000,000.00","10,381,000.00","4,619,003.00",30.79,1.00,10.00,"4,619,003.00"
Dread Guristas Phase Inversion Battery,Metropolis,Jita,"2,500,000.00","7,111,060.00","4,611,060.00",64.84,1.00,5.00,"4,611,060.00"
Small Projectile Collision Accelerator II,Metropolis,Jita,"2,389,199.00","3,541,512.00","1,152,313.00",32.54,4.00,91.00,"4,609,250.00"
Aurora XL,Metropolis,Jita,"2,000,000.00","2,384,000.00","384,000.00",16.11,12.00,107.00,"4,608,000.00"
Eris Spirit SKIN (Permanent),Metropolis,Jita,"849,147.50","2,000,000.00","1,150,853.00",57.54,4.00,1.00,"4,603,410.00"
Skiff Amarr Industrial Livery SKIN (Permanent),Metropolis,Jita,"37,000,000.00","34,699,000.00","2,301,000.00",6.22,2.00,1.00,"4,602,000.00"
Kernite Mining Crystal II,Metropolis,Jita,"313,998.70","198,995.70","115,003.00",36.63,40.00,409.00,"4,600,120.00"
Molok Glacial Drift SKIN (Permanent),Metropolis,Jita,"2,500,000.00","200,000.10","2,300,000.00",92.00,2.00,2.00,"4,600,000.00"
Tengu,Metropolis,Jita,"184,000,000.00","181,700,000.00","2,299,968.00",1.25,2.00,127.00,"4,599,936.00"
Vexor,Metropolis,Jita,"3,000,902.00","7,592,998.00","4,592,097.00",60.48,1.00,176.00,"4,592,097.00"
Triglavian Trinary Datastream HFN3,Metropolis,Jita,10.00,"286,566.80","286,556.80",100.00,16.00,37.00,"4,584,908.00"
Panther Dawn of Liberation SKIN (Permanent),Metropolis,Jita,"23,000,000.00","27,575,080.00","4,575,076.00",16.59,1.00,4.00,"4,575,076.00"
Torpedo Battery,Metropolis,Jita,"7,800,000.00","3,224,999.00","4,575,001.00",58.65,1.00,8.00,"4,575,001.00"
Heavy Ion Blaster II,Metropolis,Jita,"1,992,640.00","1,611,987.00","380,652.90",19.10,12.00,477.00,"4,567,835.00"
Hecate Glacial Drift SKIN (Permanent),Metropolis,Jita,"12,744,590.00","17,310,030.00","4,565,448.00",26.37,1.00,1.00,"4,565,448.00"
Medium Ancillary Current Router II,Metropolis,Jita,"22,697,110.00","22,190,000.00","507,110.00",2.23,9.00,437.00,"4,563,990.00"
Small Anti-Kinetic Pump II,Metropolis,Jita,"15,000,000.00","10,438,550.00","4,561,446.00",30.41,1.00,21.00,"4,561,446.00"
Guristas Nova Heavy Missile,Metropolis,Jita,"1,999.98",516.28,"1,483.70",74.19,"3,072.00","20,075.00","4,557,926.00"
Arch Angel Depleted Uranium XL,Metropolis,Jita,"5,999.99","4,178.82","1,821.17",30.35,"2,500.00","41,018.00","4,552,926.00"
Zainou 'Snapshot' Heavy Assault Missiles AM-703,Metropolis,Jita,"25,500,000.00","20,947,910.00","4,552,094.00",17.85,1.00,27.00,"4,552,094.00"
Panther Exoplanets Hunter SKIN (Permanent),Metropolis,Jita,"5,599,967.00","1,051,055.00","4,548,912.00",81.23,1.00,4.00,"4,548,912.00"
Imperial Navy Standard L,Metropolis,Jita,"1,042,105.00","802,993.90","239,111.30",22.95,19.00,572.00,"4,543,115.00"
Inherent Implants 'Squire' Power Grid Management EG-602,Metropolis,Jita,"9,899,999.00","7,634,771.00","2,265,229.00",22.88,2.00,136.00,"4,530,457.00"
Optimized Augmentation Decryptor,Metropolis,Jita,"3,610,010.00","5,874,104.00","2,264,094.00",38.54,2.00,420.00,"4,528,188.00"
Cap Recharger I Blueprint,Metropolis,Jita,"5,000,000.00","474,999.50","4,525,001.00",90.50,1.00,4.00,"4,525,001.00"
Shadow Antimatter Charge L,Metropolis,Jita,"5,999.96","1,476.58","4,523.38",75.39,"1,000.00","1,000.00","4,523,380.00"
Medium Shield Maintenance Bot II,Metropolis,Jita,"2,200,000.00","692,335.00","1,507,665.00",68.53,3.00,69.00,"4,522,995.00"
Thermal Dissipation Field II,Metropolis,Jita,"2,337,197.00","1,885,000.00","452,196.80",19.35,10.00,298.00,"4,521,968.00"
Synth X-Instinct Booster,Metropolis,Jita,"849,999.90","1,414,147.00","564,146.70",39.89,8.00,39.00,"4,513,174.00"
Imperial Navy Acolyte,Metropolis,Jita,"3,000,000.00","2,097,423.00","902,577.30",30.09,5.00,"1,444.00","4,512,886.00"
Merlin Nugoeihuvi SKIN (Permanent),Metropolis,Jita,"13,000,000.00","8,490,000.00","4,510,000.00",34.69,1.00,1.00,"4,510,000.00"
Republic Fleet Captain Insignia I,Metropolis,Jita,"600,000.00","1,727,000.00","1,127,000.00",65.26,4.00,"3,806.00","4,507,999.00"
Proteus Exoplanets Hunter SKIN (Permanent),Metropolis,Jita,1.00,"4,506,780.00","4,506,779.00",100.00,1.00,27.00,"4,506,779.00"
Domination Phased Plasma L,Metropolis,Jita,"13,880.00","12,002.89","1,877.11",13.52,"2,400.00","7,010.00","4,505,065.00"
Ark Cold Iron SKIN (Permanent),Metropolis,Jita,"12,499,000.00","17,000,000.00","4,501,000.00",26.48,1.00,1.00,"4,501,000.00"
Zainou 'Deadeye' Rapid Launch RL-1002,Metropolis,Jita,"12,000,000.00","7,499,023.00","4,500,978.00",37.51,1.00,45.00,"4,500,978.00"
Compressed Pure Jaspet,Metropolis,Jita,"23,000.00","38,002.16","15,002.16",39.48,300.00,425.00,"4,500,648.00"
Structure Medical Center,Metropolis,Jita,"55,000,000.00","50,500,000.00","4,500,004.00",8.18,1.00,10.00,"4,500,004.00"
Probe Blueprint,Metropolis,Jita,"2,700,000.00","3,450,000.00","750,000.00",21.74,6.00,7.00,"4,500,000.00"
Small Proton Smartbomb I Blueprint,Metropolis,Jita,"500,000.00","5,000,000.00","4,500,000.00",90.00,1.00,1.00,"4,500,000.00"
Selynne Mardakar's Tag,Metropolis,Jita,"5,000,000.00","500,000.00","4,500,000.00",90.00,1.00,1.00,"4,500,000.00"
Federation Navy Fleet Rear-Admiral Insignia,Metropolis,Jita,"500,000.00","5,000,000.00","4,500,000.00",90.00,1.00,2.00,"4,500,000.00"
Compressed Vitreous Mercoxit,Metropolis,Jita,"1,000,000.00","1,900,000.00","900,000.00",47.37,5.00,485.00,"4,500,000.00"
Capital Drone Mining Augmentor I Blueprint,Metropolis,Jita,"50,000,000.00","54,500,000.00","4,500,000.00",8.26,1.00,2.00,"4,500,000.00"
'Basic' Inertial Stabilizers,Metropolis,Jita,"6,500,000.00","2,000,077.00","4,499,923.00",69.23,1.00,3.00,"4,499,923.00"
'Mafia' Energized Kinetic Membrane I,Metropolis,Jita,"1,055,555.00","5,552,325.00","4,496,770.00",80.99,1.00,34.00,"4,496,770.00"
High-grade Jackal Gamma,Metropolis,Jita,"45,000,000.00","40,503,830.00","4,496,172.00",9.99,1.00,6.00,"4,496,172.00"
Guristas Medium Weapon Console,Metropolis,Jita,"650,000.00","5,144,405.00","4,494,405.00",87.36,1.00,52.00,"4,494,405.00"
Retribution,Metropolis,Jita,"39,297,900.00","37,799,890.00","1,498,012.00",3.81,3.00,206.00,"4,494,036.00"
Imperial Navy Xray S,Metropolis,Jita,"771,000.00","209,500.00","561,500.00",72.83,8.00,539.00,"4,492,000.00"
Dark Blood Energized Explosive Membrane,Metropolis,Jita,"5,000,000.00","509,856.30","4,490,144.00",89.80,1.00,67.00,"4,490,144.00"
Scourge Fury Light Missile,Metropolis,Jita,169.53,118.59,50.94,30.05,"87,993.00","15,168,842.00","4,482,364.00"
Cormorant Exoplanets Hunter SKIN (Permanent),Metropolis,Jita,"4,600,000.00","119,799.60","4,480,201.00",97.40,1.00,32.00,"4,480,201.00"
Archon Cold Iron SKIN (Permanent),Metropolis,Jita,"11,100,000.00","13,339,730.00","2,239,733.00",16.79,2.00,3.00,"4,479,466.00"
Domination Overdrive Injector,Metropolis,Jita,"15,500,000.00","11,028,710.00","4,471,287.00",28.85,1.00,8.00,"4,471,287.00"
True Sansha Adaptive Nano Plating,Metropolis,Jita,"14,000,000.00","18,462,490.00","4,462,492.00",24.17,1.00,92.00,"4,462,492.00"
Plasmonic Metamaterials,Metropolis,Jita,"16,500.04","19,743.02","3,242.98",16.43,"1,375.00","490,652.00","4,459,098.00"
Covetor Gallente Industrial Livery SKIN (Permanent),Metropolis,Jita,"10,500,000.00","14,959,000.00","4,458,999.00",29.81,1.00,2.00,"4,458,999.00"
Bastion Module I,Metropolis,Jita,"8,999,994.00","4,544,323.00","4,455,672.00",49.51,1.00,44.00,"4,455,672.00"
Small Anti-Thermal Pump II,Metropolis,Jita,"14,999,980.00","10,544,830.00","4,455,152.00",29.70,1.00,35.00,"4,455,152.00"
Small Plasma Smartbomb II,Metropolis,Jita,"929,998.90","708,097.10","221,901.80",23.86,20.00,23.00,"4,438,036.00"
Neo Mercurite Reaction Formula,Metropolis,Jita,"10,000,000.00","5,564,346.00","4,435,654.00",44.36,1.00,39.00,"4,435,654.00"
Compressed Platinoid Omber,Metropolis,Jita,"7,499.99","4,291.11","3,208.88",42.79,"1,382.00","27,016.00","4,434,673.00"
Mjolnir Cruise Missile,Metropolis,Jita,124.99,185.00,60.01,32.44,"73,838.00","2,294,085.00","4,431,019.00"
Medium Energy Discharge Elutriation I Blueprint,Metropolis,Jita,"890,000.00","1,443,000.00","553,000.00",38.32,8.00,1.00,"4,424,000.00"
Men's Exoplanets Data Analyst Lab Coat,Metropolis,Jita,"6,473,321.00","2,050,555.00","4,422,766.00",68.32,1.00,2.00,"4,422,766.00"
Heavy Compact Entropic Disintegrator,Metropolis,Jita,"8,918,999.00","4,500,053.00","4,418,946.00",49.55,1.00,234.00,"4,418,946.00"
Heavy Infectious Scoped Energy Neutralizer,Metropolis,Jita,"494,600.00","53,006.42","441,593.60",89.28,10.00,"1,431.00","4,415,936.00"
Large Shield Booster II,Metropolis,Jita,"2,073,096.00","1,189,988.00","883,107.50",42.60,5.00,169.00,"4,415,538.00"
Dominix Exoplanets Hunter SKIN (Permanent),Metropolis,Jita,"5,000,000.00","585,427.30","4,414,573.00",88.29,1.00,14.00,"4,414,573.00"
Golden Mykoserocin,Metropolis,Jita,"1,500.00",325.47,"1,174.53",78.30,"3,756.00","1,760.00","4,411,535.00"
Guristas Nova Light Missile,Metropolis,Jita,699.95,210.12,489.83,69.98,"9,000.00","56,053.00","4,408,470.00"
Datacore - Gallentean Starship Engineering,Metropolis,Jita,"100,000.00","72,323.96","27,676.04",27.68,159.00,"13,228.00","4,400,490.00"
Ice Harvesting Drone II,Metropolis,Jita,"3,300,000.00","3,850,000.00","550,000.00",14.29,8.00,154.00,"4,400,000.00"
Men's 'Esquire' Coat (red/gold),Metropolis,Jita,"5,000,000.00","600,754.50","4,399,246.00",87.98,1.00,4.00,"4,399,246.00"
Rogue Drone 46-X Nexus Chip,Metropolis,Jita,"44,336,060.00","45,799,910.00","1,463,844.00",3.20,3.00,172.00,"4,391,532.00"
Standup Reprocessing Facility I,Metropolis,Jita,"33,000,000.00","37,380,680.00","4,380,680.00",11.72,1.00,27.00,"4,380,680.00"
Echelon,Metropolis,Jita,"4,600,000.00","8,977,964.00","4,377,964.00",48.76,1.00,11.00,"4,377,964.00"
Oxygen,Metropolis,Jita,225.00,305.00,80.00,26.23,"54,599.00","2,866,395.00","4,367,920.00"
Compressed Jaspet,Metropolis,Jita,"40,278.52","52,999.70","12,721.18",24.00,343.00,"17,098.00","4,363,365.00"
High-grade Snake Beta,Metropolis,Jita,"150,000,000.00","154,362,300.00","4,362,336.00",2.83,1.00,7.00,"4,362,336.00"
Large Anti-Kinetic Pump I,Metropolis,Jita,"11,990,810.00","7,635,410.00","4,355,401.00",36.32,1.00,41.00,"4,355,401.00"
Large Core Defense Field Purger I,Metropolis,Jita,"9,800,000.00","8,712,296.00","1,087,704.00",11.10,4.00,44.00,"4,350,816.00"
Massive Scordite,Metropolis,Jita,14.50,18.98,4.48,23.60,"970,955.00","5,696,096.00","4,349,878.00"
Agency 'Overclocker' SB9 Dose IV,Metropolis,Jita,"15,912,570.00","16,999,890.00","1,087,321.00",6.40,4.00,286.00,"4,349,284.00"
Guristas Scourge Cruise Missile,Metropolis,Jita,"1,668.84",799.94,868.90,52.07,"5,000.00","99,577.00","4,344,500.00"
Nemesis Spirit SKIN (Permanent),Metropolis,Jita,"20,000,000.00","15,657,330.00","4,342,667.00",21.71,1.00,3.00,"4,342,667.00"
Crane Exoplanets Hunter SKIN (Permanent),Metropolis,Jita,"4,690,000.00","351,000.80","4,338,999.00",92.52,1.00,4.00,"4,338,999.00"
Takmahl Phrenic Appendix,Metropolis,Jita,"730,000.00","2,896,445.00","2,166,445.00",74.80,2.00,45.00,"4,332,890.00"
Nanites,Metropolis,Jita,"6,299.99","5,610.20",689.79,10.95,"6,280.00","177,434.00","4,331,882.00"
Republic Fleet 10MN Afterburner,Metropolis,Jita,"62,000,000.00","57,671,590.00","4,328,408.00",6.98,1.00,27.00,"4,328,408.00"
Harbinger Spirit SKIN (Permanent),Metropolis,Jita,"4,950,000.00","9,272,001.00","4,322,001.00",46.61,1.00,1.00,"4,322,001.00"
Small Drone Scope Chip II,Metropolis,Jita,"10,000,000.00","5,681,989.00","4,318,012.00",43.18,1.00,5.00,"4,318,012.00"
Domination 280mm Howitzer Artillery,Metropolis,Jita,"19,997,500.00","24,313,960.00","4,316,460.00",17.75,1.00,2.00,"4,316,460.00"
Centum C-Type Energized EM Membrane,Metropolis,Jita,"999,999.00","2,437,782.00","1,437,783.00",58.98,3.00,37.00,"4,313,349.00"
Inherent Implants 'Noble' Repair Systems RS-602,Metropolis,Jita,"14,200,000.00","9,900,000.00","4,300,000.00",30.28,1.00,1.00,"4,300,000.00"
Hawk Exoplanets Hunter SKIN (Permanent),Metropolis,Jita,"4,711,600.00","412,250.00","4,299,350.00",91.25,1.00,24.00,"4,299,350.00"
Caldari CU-1 Nexus Chip,Metropolis,Jita,"5,000,000.00","2,851,572.00","2,148,428.00",42.97,2.00,7.00,"4,296,857.00"
Bouncer II,Metropolis,Jita,"1,161,036.00","1,697,800.00","536,763.60",31.62,8.00,"1,303.00","4,294,109.00"
Kestrel Wiyrkomi SKIN (Permanent),Metropolis,Jita,"5,000,000.00","712,499.00","4,287,501.00",85.75,1.00,4.00,"4,287,501.00"
Women's Exoplanets Data Analyst Lab Coat,Metropolis,Jita,1.00,"4,284,500.00","4,284,499.00",100.00,1.00,2.00,"4,284,499.00"
Reinforced Metallofullerene Alloys Blueprint,Metropolis,Jita,"10,000,000.00","5,715,513.00","4,284,488.00",42.84,1.00,2.00,"4,284,488.00"
Silicon,Metropolis,Jita,620.00,880.16,260.16,29.56,"16,400.00","3,468,120.00","4,266,624.00"
Redeemer Cold Iron SKIN (Permanent),Metropolis,Jita,"1,100,000.00","5,361,527.00","4,261,527.00",79.48,1.00,2.00,"4,261,527.00"
Limited Jump Drive Economizer,Metropolis,Jita,"9,555,555.00","7,425,014.00","2,130,542.00",22.30,2.00,20.00,"4,261,083.00"
Gravimetric ECM II,Metropolis,Jita,"14,000.00","1,078,497.00","1,064,497.00",98.70,4.00,260.00,"4,257,988.00"
Platinum,Metropolis,Jita,"21,016.05","16,299.98","4,716.07",22.44,901.00,"3,396,696.00","4,249,180.00"
Gnosis Ironblood SKIN (Permanent),Metropolis,Jita,"4,006,408.00","5,066,999.00","1,060,590.00",20.93,4.00,3.00,"4,242,361.00"
Large Energy Discharge Elutriation I,Metropolis,Jita,"4,990,840.00","749,985.00","4,240,855.00",84.97,1.00,2.00,"4,240,855.00"
Medium Shield Extender II,Metropolis,Jita,"703,241.60","614,977.50","88,264.13",12.55,48.00,"2,180.00","4,236,678.00"
Null L,Metropolis,Jita,229.98,186.84,43.14,18.76,"98,078.00","2,419,572.00","4,231,085.00"
Lachesis Exoplanets Hunter SKIN (Permanent),Metropolis,Jita,"4,771,621.00","542,833.30","4,228,788.00",88.62,1.00,18.00,"4,228,788.00"
Focused Void Bomb,Metropolis,Jita,"6,000,000.00","1,777,000.00","4,223,000.00",70.38,1.00,512.00,"4,223,000.00"
Dysporite Reaction Formula,Metropolis,Jita,"10,000,000.00","5,785,573.00","4,214,428.00",42.14,1.00,30.00,"4,214,428.00"
Curse Glacial Drift SKIN (Permanent),Metropolis,Jita,"6,588,000.00","10,801,400.00","4,213,398.00",39.01,1.00,2.00,"4,213,398.00"
Medium Hybrid Ambit Extension I,Metropolis,Jita,"5,990,466.00","3,884,997.00","2,105,469.00",35.15,2.00,5.00,"4,210,939.00"
Procurer Amarr Industrial Livery SKIN (Permanent),Metropolis,Jita,"13,000,000.00","8,790,648.00","4,209,352.00",32.38,1.00,6.00,"4,209,352.00"
Corpii C-Type Explosive Plating,Metropolis,Jita,"4,999,999.00","798,000.00","4,201,999.00",84.04,1.00,1.00,"4,201,999.00"
Medium Warhead Flare Catalyst I,Metropolis,Jita,"2,990,118.00","889,988.10","2,100,130.00",70.24,2.00,19.00,"4,200,260.00"
Shimmering Otavite,Metropolis,Jita,70.00,"1,359.57","1,289.57",94.85,"3,254.00",152.00,"4,196,261.00"
Gravid Medium Energy Nosferatu Mutaplasmid,Metropolis,Jita,"5,000,000.00","805,185.10","4,194,815.00",83.90,1.00,15.00,"4,194,815.00"
Conflagration XL,Metropolis,Jita,"2,777,777.00","1,380,009.00","1,397,768.00",50.32,3.00,338.00,"4,193,305.00"
Tormentor Blueprint,Metropolis,Jita,"5,495,045.00","3,400,000.00","2,095,045.00",38.13,2.00,7.00,"4,190,089.00"
Large Armor Repairer II,Metropolis,Jita,"2,373,635.00","1,992,795.00","380,840.50",16.04,11.00,118.00,"4,189,246.00"
Large Rocket Fuel Cache Partition I,Metropolis,Jita,"9,980,572.00","5,792,944.00","4,187,628.00",41.96,1.00,45.00,"4,187,628.00"
Yan Jung Thunder Kite,Metropolis,Jita,"300,050.00","2,390,272.00","2,090,222.00",87.45,2.00,37.00,"4,180,443.00"
Stasis Webification Battery,Metropolis,Jita,"7,000,000.00","2,823,077.00","4,176,924.00",59.67,1.00,13.00,"4,176,924.00"
Anathema,Metropolis,Jita,"27,854,990.00","25,767,210.00","2,087,780.00",7.50,2.00,36.00,"4,175,560.00"
Sanshas Microwave S,Metropolis,Jita,"698,990.40","5,094.21","693,896.30",99.27,6.00,38.00,"4,163,378.00"
Small Drone Durability Enhancer II,Metropolis,Jita,"10,950,000.00","6,788,882.00","4,161,118.00",38.00,1.00,22.00,"4,161,118.00"
Gist X-Type Explosive Deflection Field,Metropolis,Jita,"6,490,000.00","2,331,460.00","4,158,540.00",64.08,1.00,13.00,"4,158,540.00"
EMP L Blueprint,Metropolis,Jita,"1,000,000.00","3,077,777.00","2,077,777.00",67.51,2.00,1.00,"4,155,554.00"
Medium Core Defense Field Purger I,Metropolis,Jita,"2,281,316.00","2,499,995.00","218,679.30",8.75,19.00,741.00,"4,154,906.00"
Magus Glacial Drift SKIN (Permanent),Metropolis,Jita,"800,000.00","4,950,000.00","4,150,000.00",83.84,1.00,2.00,"4,150,000.00"
Stabber Hunter's Quiver SKIN (Permanent),Metropolis,Jita,"325,000.00","1,705,587.00","1,380,587.00",80.94,3.00,6.00,"4,141,762.00"
Dark Blood Ultraviolet M,Metropolis,Jita,"690,000.00","345,005.00","344,995.00",50.00,12.00,160.00,"4,139,940.00"
Small Anti-EM Screen Reinforcer II,Metropolis,Jita,"3,000,000.00","3,459,217.00","459,217.30",13.28,9.00,668.00,"4,132,955.00"
Medium Inverted Signal Field Projector II,Metropolis,Jita,"12,000,000.00","7,877,603.00","4,122,397.00",34.35,1.00,7.00,"4,122,397.00"
Electron Blaster Cannon II,Metropolis,Jita,"1,000,000.00","2,373,992.00","1,373,992.00",57.88,3.00,25.00,"4,121,975.00"
Phased Plasma M,Metropolis,Jita,92.90,78.19,14.71,15.83,"279,867.00","766,353.00","4,116,843.00"
Large Hybrid Metastasis Adjuster I,Metropolis,Jita,"23,990,210.00","19,879,000.00","4,111,214.00",17.14,1.00,1.00,"4,111,214.00"
Poteque 'Prospector' Astrometric Rangefinding AR-806,Metropolis,Jita,"30,000,000.00","34,108,080.00","4,108,076.00",12.04,1.00,32.00,"4,108,076.00"
Kikimora,Metropolis,Jita,"99,000,000.00","103,100,000.00","4,100,048.00",3.98,1.00,238.00,"4,100,048.00"
Republic Fleet Armor Kinetic Hardener,Metropolis,Jita,"9,999,999.00","5,899,995.00","4,100,005.00",41.00,1.00,1.00,"4,100,005.00"
Mid-grade Halo Gamma,Metropolis,Jita,"19,800,000.00","23,897,550.00","4,097,550.00",17.15,1.00,2.00,"4,097,550.00"
Medium Bay Loading Accelerator I,Metropolis,Jita,"2,490,166.00","1,126,780.00","1,363,386.00",54.75,3.00,40.00,"4,090,159.00"
Inherent Implants 'Squire' Capacitor Systems Operation EO-601,Metropolis,Jita,"4,999,999.00","915,383.80","4,084,615.00",81.69,1.00,13.00,"4,084,615.00"
Small Railgun Specialization,Metropolis,Jita,"4,999,999.00","927,781.90","4,072,217.00",81.44,1.00,28.00,"4,072,217.00"
Angel Brass Tag,Metropolis,Jita,"8,000,000.00","12,069,250.00","4,069,248.00",33.72,1.00,26.00,"4,069,248.00"
Medium Projectile Collision Accelerator II,Metropolis,Jita,"13,850,000.00","9,782,532.00","4,067,468.00",29.37,1.00,12.00,"4,067,468.00"
Dread Guristas Nova Light Missile,Metropolis,Jita,5.00,"58,785.97","58,780.97",99.99,69.00,2.00,"4,055,887.00"
Mammoth,Metropolis,Jita,"1,295,113.00","1,005,510.00","289,602.60",22.36,14.00,48.00,"4,054,436.00"
Advanced Weapon Upgrades,Metropolis,Jita,"877,750.00","1,384,540.00","506,790.00",36.60,8.00,139.00,"4,054,320.00"
Assault Frigates,Metropolis,Jita,"5,000,000.00","9,053,565.00","4,053,565.00",44.77,1.00,28.00,"4,053,565.00"
Domination Rocket Launcher,Metropolis,Jita,"10,200,000.00","14,250,810.00","4,050,808.00",28.43,1.00,10.00,"4,050,808.00"
